course_id,course_code,title,description,skills,credits,url,updated,demand_share,demand_growth,avg_demand_share,avg_demand_growth
6092d201166e430009c9049a,432CMGT 605,Construction Cost Estimating,"This course is designed to provide the students with a basic introduction to the methods of construction, estimating and developing the associated costs. Students will gain a working knowledge of materials takeoffs, the estimating process, building and estimating spreadsheets, unit cost, assembles for different trades, overhead and profit. Manual and computer approaches to solving estimating problems will be used. Writing assignments, as appropriate to the discipline, are part of the course.","['KS121017533VB8TBLQ9L', 'KS122FN6C971NB3RMGRM', 'ESA18E131546025F3CD2', 'KS121JN70DB9VHC8T9GN', 'ESF8AEA9E6742A072714', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/432cmgt/,2021-09-10T23:22:06.260Z,0.041819969,-0.205680548803036,0.013939989666666666,-0.06856018293434533
60d210083215940009c2a21c,ARCHITC 202,Construction I ,Study of the materials and methods of building construction. Emphasis on architecture framed in wood and light-gauge metal. Application of the skills of graphic communication through the generation of construction drawings. ,"['KS120MJ6M2QPPH3P1SYP', 'KS0H3JCKG825WBY3IQ8I', 'KS1217R6SMDJ0WQHN6LK', 'KS1239W6QZKL1H0TF1TJ', 'KS124376BRZDJ0CZ79VT', 'KS7G24864L25N17RZ95J', 'KS124H36Q97V3CTYHMC1', 'KS120XG6W8TVT7Z23SQZ', 'KS7G6HT6G8SBQLTK6HDT', 'KS1203C6N9B52QGB4H67', 'KS4404S6YYWRS055SPRQ']",4.0,,2021-09-28T22:59:14.647Z,0.093195708,-0.4333633521251005,0.023298927,-0.10834083803127513
60d2105b3215940009c2a21d,ARCHITC 204,Construction II,"Study of the materials and methods of building construction. Emphasis on architecture having assemblies of masonry, concrete and steel. Application of the skills of graphic communication through the generation of construction drawings. ","['KS120MJ6M2QPPH3P1SYP', 'KS7G8B568LHM48SPJLBL', 'KS121WS6BHRXQLSBZ1F1', 'KS123586FGV3X7F7BJR7', 'KS124376BRZDJ0CZ79VT', 'KS124H36Q97V3CTYHMC1', 'ESD89684FCBE4D978339', 'KS440YQ6BD7L09WB9YKL', 'KS1217R6SMDJ0WQHN6LK']",4.0,,2021-07-06T18:41:13.072Z,0.013356771,-0.15319485549763545,0.0066783855,-0.07659742774881773
6092d202166e430009c9049f,432CMGT 610,Construction Internship,"This course is designed to give the student the practical application of current construction methods. There will be a variety of projects from the residential and commercial sectors. The sites selected will vary due to availability and weather. Writing assignments, as appropriate to the discipline, are part of the course.","['KS121DS6GB09TFN7RLX0', 'KS1217R6SMDJ0WQHN6LK', 'KS1229V75JRKRC5S980K', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/432cmgt/,2021-09-11T18:10:10.292Z,0.039768846,-0.30534199311376903,0.019884423,-0.15267099655688451
6092d1e9166e430009c90422,332TECH 406,Construction Materials/Methods,This course will provide the student with the information needed on construction materials and methods used in the construction of buildings. ,"['KS1217R6SMDJ0WQHN6LK', 'KS1260S62G8WLXYXL3GW']",2.0,https://catalog.ccc.edu/courses-az/332tech/,2021-09-11T17:41:51.548Z,0.012098912,-0.1366171418632384,0.012098912,-0.1366171418632384
6157779924f4e100087f6d97,332TECH 409,Construction Safety,"This course is intended to provide the student with a basic understanding of safety practices found in the construction industry. Emphasis will be placed upon those areas in construction that are most hazardous, using OSHA standards as a guide. Upon successful completion, students will be issued the OSHA construction safety and health 10-hour course completion card. Writing assignments, as appropriate to the discipline, are part of the course.","['KS1217R6SMDJ0WQHN6LK', 'KS7G0D05ZQPM0NFXJSBP', 'KS4425C7820LCHZS7VGX', 'KS7G8GT6FMX6NJ5BWKF0']",1.0,,2021-10-01T21:03:22.097Z,0.049796480000000004,-0.47226947545590087,0.012449120000000001,-0.11806736886397522
6092d202166e430009c9049e,432CMGT 609,Construction Safety II,"This course covers thirty (30) hours of training, required by the Occupational Health and Safety Act (OSHA) that apply toward the 30-hour Construction Industry course completion card. The course covers topics pertaining to regulations covered by Standard 28 CFR 1926. Upon successful completion of the course, participants will receive an OSHA construction safety and health 30-hour course completion card from the Department of Labor. Writing assignments, as appropriate to the discipline, are part of the course.","['KS1217R6SMDJ0WQHN6LK', 'KS123J07373VSJ0QY7BN', 'KS7G0D05ZQPM0NFXJSBP', 'KS127Q56J10XVNDFQ3K1', 'KS686XS5WHHFZ4PLSSB0', 'KS7G4DX76S9LNG241BGG', 'ES1535DD708EB2396ABB', 'ESD89684FCBE4D978339', 'KS120XP6CN6P1K86V6DZ', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/432cmgt/,2021-09-11T18:09:37.442Z,0.058910625,-0.17977151980860556,0.0098184375,-0.029961919968100926
6092d201166e430009c9049c,432CMGT 607,Construction Scheduling/Management,"An introduction to the methods of construction scheduling and project management. Students will become familiarized with using different scheduling approaches, how to handle worksite paperwork, and to plan the need for manpower, materials, and equipment coordination with the project budget. The course will use manual and computer approaches to solving scheduling programs. Discussion and critical path methods (CPM) and analysis are included in the course. Writing assignments, as appropriate to the discipline, are part of the course.","['KS121BM6VGMJPK7X7938', 'KS1217R6SMDJ0WQHN6LK', 'KS7G2F36GFX1K55V6GK4', 'KS1218W78FGVPVP2KXPX', 'KS1267F6MSPN366LX7ST', 'ES38E4DE8DCF54349FAE', 'KS680KR72KH02C5GM5TY', 'KS4424T6DJM4SGHQMBS1', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/432cmgt/,2021-09-11T18:06:18.962Z,0.42651428899999994,-3.2881596898826877,0.05331428612499999,-0.41101996123533596
6092d204166e430009c904a5,432IBEW 704,Construction Technology,"Upon completion of this course, the student will have gained a thorough knowledge of the hardware and wiring materials commonly used in the residential electrical construction industry. This course includes instruction on personal safety, job site safety, and shop safety. In addition, there will be instruction on techniques and the appropriate use of rope, knot tying, drill charts, drilling, tapping, the use of hole saws, and hydraulic knockout sets. There will be demonstrations and hands-on training in the use of concrete anchors, fastening devices, and the care and use of hand tools, drill motors, and hammer drills.","['KS121DD6PJVP5J55TD7Q', 'KS1217R6SMDJ0WQHN6LK', 'KS1235K70WXMCC9V8FR0', 'KS122DG66PHRD8HWBS92', 'KS1217X6TT5N14H0N0P4', 'KS1200X6V3937RSF8VVM', 'ES27963E051A97FA0422', 'KS7G0D05ZQPM0NFXJSBP', 'KS4409T5ZV40MWFSBV5V', 'KS4416Z6T997P75LCZQ3', 'KS440J2672BWP513HT10', 'KS124VR68PRNLVLWXYZ1', 'KS124QF6SJ9N21FTFFK5']",4.5,https://catalog.ccc.edu/courses-az/432ibew/,2021-09-11T18:16:14.317Z,0.033140479,-0.32642767886597857,0.0066280958,-0.06528553577319571
6092d258166e430009c9067b,ECON 133,Consumer Economics,"Principles of intelligent buying, investments, shelter, insurance, and basic commodities; development of consumer cooperative movement, advertising, fraud, monopoly, and competition, and role of government in promoting consumer welfare. Writing assignments, as appropriate to the discipline, are part of the course.","['KS1239W6QZKL1H0TF1TJ', 'KS121CX75Q8F638ZCJVZ', 'KS7G0S16FTG6TB0QZD2F', 'KS124G66QWSYM012SWS5', 'KS1219K6K2NY0V711DDD', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/econ/,2021-05-10T18:08:09.949Z,0.043826410999999996,-0.38500353035691853,0.010956602749999999,-0.09625088258922963
6092d2ba166e430009c908ae,PHYS ED 203,Contemporary & Modern Jazz Dance,"Analysis through movement, exploration of dance forms, their similarities and differences; skill practice and teaching experience in each area. Writing assignments, as appropriate to the discipline, are part of the course.","['KS122N96NFNKLJWP5HQQ', 'KS7G1PB6LNV1DF9GXHBG', 'ESB286573053208BD138', 'ESED820E6065D9AA8D6F', 'KS120PQ6XD1JWMFQVJNW', 'ESB5D9A022CCBA78A229', 'KS441WR70H19FJWZ44P6', 'KS4425C7820LCHZS7VGX']",1.0,https://catalog.ccc.edu/courses-az/phys_ed/,2021-07-26T22:08:07.532Z,0.058378569000000005,-0.775374462328621,0.029189284500000003,-0.3876872311643105
6092d291166e430009c907be,LIT 121,Contemporary African American Literature,Survey of major African-American writers from the period of Harlem Renaissance to present day.,"['ESD8F94FA156C6298D7D', 'ESC73FC4DDBB684D9E83', 'ESF520D61BA7F0946F97', 'ESE87E650C4068F194D0', 'KS4425C7820LCHZS7VGX', 'KS122J56PZMMFL1SVY1F']",3.0,https://catalog.ccc.edu/courses-az/lit/,2021-07-26T17:48:19.927Z,0.054573405000000005,-0.39232189763312764,0.027286702500000003,-0.19616094881656382
6092d292166e430009c907c3,LIT 126,Contemporary American Literature,"Major American writers of fiction, poetry, drama and essays of the 20th century. ","['ESC209F49D1A441E8F7C', 'KS1252B6CXQBKCRJGG5W', 'ESE87E650C4068F194D0', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/lit/,2021-07-26T18:12:34.479Z,0.027669934,-0.16872485125053063,0.027669934,-0.16872485125053063
6092d291166e430009c907bd,LIT 120,Contemporary British & American Literature,"Major British and American writers of fiction, poetry and drama of the 20th century. Writing assignments, as appropriate to the discipline, are part of the course.","['ESC209F49D1A441E8F7C', 'KS4425C7820LCHZS7VGX', 'ES78A16D9FBE2DC9D06E']",3.0,https://catalog.ccc.edu/courses-az/lit/,2021-05-10T20:43:28.611Z,0.027669934,-0.16872485125053063,0.027669934,-0.16872485125053063
6092d292166e430009c907c4,LIT 127,Contemporary British Literature,"Major British, Irish and Scottish writers of fiction, poetry, drama, and essays of the 20th century.","['ES78A16D9FBE2DC9D06E', 'KS122556LMQ829GZCCRV', 'ESC73FC4DDBB684D9E83', 'KS122J56PZMMFL1SVY1F', 'ESF520D61BA7F0946F97', 'KSMNXY6MPS1EDWJ8P6B0', 'KS124GV78MYQ469S38M8', 'KS441WR70H19FJWZ44P6', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/lit/,2021-07-26T18:13:41.651Z,0.44551913800000004,-1.1756501606788514,0.0891038276,-0.23513003213577027
6092d209166e430009c904be,AFRO AM 102,Contemporary Conversations in Africana Studies,"A thematic study of topics in Africana Studies, with special attention to media, popular culture, and the contributions of women. Builds upon and offers a deeper exploration of topics introduced in Africana Studies 101. Writing assignments, as appropriate to the discipline, are part of the course.","['ES8844E11D19457EC3AD', 'KS7AASDV6UOE7VFBGF4D', 'KS122556LMQ829GZCCRV', 'KS123RG7157Q8BQKCXD5', 'KS124MM5WPRJBDZQRYGG', 'KS125TX75XTZZXVJL8B5', 'KS7G4435Y86B10HMV3H3', 'KS1280B68GD79P4WMVYW', 'KS124VJ71BKMYXC1PP09', 'KS1203C6N9B52QGB4H67', 'KS440PV6FRJ90X0QFNLY', 'ESD4D74CA4B5DD98A214', 'KS440Y975RD841M02V3S', 'KS441075WGFJJ4GRFG2Q', 'KS441WR70H19FJWZ44P6', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/afro_am/,2021-08-02T23:16:15.354Z,0.5923736899999998,-1.657575055220185,0.059237368999999984,-0.16575750552201848
6092d2b9166e430009c908a6,PHYS ED 146,Contemporary Dance I,"Contemporary dance including warm-ups, technique, dance patterns, analysis of rhythm and creative experience in improvisations and simple movement studies. Writing assignments, as appropriate to the discipline, are part of the course.","['KS125306Z4G8M5HY8G3T', 'KS7G1PB6LNV1DF9GXHBG', 'ESB286573053208BD138', 'ESED820E6065D9AA8D6F', 'ESB5D9A022CCBA78A229', 'KS4425C7820LCHZS7VGX']",2.0,https://catalog.ccc.edu/courses-az/phys_ed/,2021-07-26T22:05:22.659Z,0.027669934,-0.16872485125053063,0.027669934,-0.16872485125053063
6092d2b9166e430009c908a7,PHYS ED 148,Contemporary Dance II,"Advanced technique, training and principles of movement perception, introduction to fundamentals of dance composition with emphasis on design, form and production. Writing assignments, as appropriate to the discipline, are part of the course.","['ESB286573053208BD138', 'ESED820E6065D9AA8D6F', 'ESB5D9A022CCBA78A229', 'KS441WR70H19FJWZ44P6', 'KS4425C7820LCHZS7VGX']",2.0,https://catalog.ccc.edu/courses-az/phys_ed/,2021-07-26T22:06:08.336Z,0.027669934,-0.16872485125053063,0.027669934,-0.16872485125053063
6092d1e1166e430009c903ff,330BKPS 778,Contemporary Desserts,"Assembled and decorated with a modern approach, desserts will be produced using the latest technology and equipment. Students will use specialized equipment, practice new presentation methods, and focus on freshness, simplicity of style, and ease of production. Each student will produce a plated dessert and centerpiece using a variety of the techniques learned throughout the program and showing key elements of production, design, freshness of flavor and consistency. Writing assignments, as appropriate to the discipline, are part of the course.","['KSBOY4ZC8C1FS6P3D7EB', 'KS4425C7820LCHZS7VGX']",6.0,https://catalog.ccc.edu/courses-az/330bkps/,2021-09-10T22:59:28.905Z,0.027669934,-0.16872485125053063,0.027669934,-0.16872485125053063
60ac086e5751320009b53086,BUSINES 222,Contract Law for the Paralegal,"This course is one of the requirements of the Paralegal AAS program.  It provides the student with an in-depth analysis of the law pertaining to types of business organizations, contract formation, resolution of contract disputes and the impact of the Uniform Commercial Code on traditional contract theory.  The role of a corporate paralegal is covered as it relates to the business environment. Writing assignments, as appropriate to the discipline, are part of the course.","['ESB86D2F388953738EC4', 'KS7G3Q8697T9L3KRVD5T', 'KS4425C7820LCHZS7VGX', 'ES54343B1591CD2D0C27', 'KS440XV73DVFTR0ZT2JC']",3.0,https://catalog.ccc.edu/course-search/,2021-09-29T22:33:04.082Z,0.028731143,-0.20182592807874203,0.0143655715,-0.10091296403937101
61280a31631bf60008ad2495,PARALEG 222,Contract Law for the Paralegal,"This course is one of the requirements of the Paralegal AAS program.  It provides the student with an in-depth analysis of the law pertaining to types of business organizations, contract formation, resolution of contract disputes and the impact of the Uniform Commercial Code on traditional contract theory.  The role of a corporate paralegal is covered as it relates to the business environment. Writing assignments, as appropriate to the discipline, are part of the course.","['ESB86D2F388953738EC4', 'ES54343B1591CD2D0C27', 'ESD2C96EC32B8715DDB2', 'ES7C69C3A9F6758B42FB', 'KS440XV73DVFTR0ZT2JC', 'KS7G3Q8697T9L3KRVD5T', 'KS4425C7820LCHZS7VGX']",3.0,,2021-09-29T23:02:29.635Z,0.028731143,-0.20182592807874203,0.0143655715,-0.10091296403937101
6092d1de166e430009c903f6,330BKPS 769,Cookies and Tarts,"An introduction to a variety of mixing methods, doughs, batters, fillings and glazes with emphasis on preparing unfilled and filled cookies, mignardises, tarts, a variety of petit fours and other one bite items. Emphasis will be on production and will include specialty preparations, like gingerbread houses. ","['KSBOY4ZC8C1FS6P3D7EB', 'KS122HG6RY8266D59P3V', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/330bkps/,2021-09-10T22:38:46.541Z,0.027669934,-0.16872485125053063,0.027669934,-0.16872485125053063
6092d247166e430009c9061a,COOP EX 101,Coop Education Exploration,"Career planning, job entry skills, guidance to assist students in exploring and assessing their interests, aptitudes and abilities for consideration of career goals; development of skills necessary for job search success and job entry preparation. Writing assignments, as appropriate to the discipline, are part of the course.","['KS121DT5WLTBVZGKQW4Z', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/coop_ex/,2021-05-10T17:10:26.144Z,0.027669934,-0.16872485125053063,0.027669934,-0.16872485125053063
6092d22e166e430009c90584,BUSINES 215,Corporate and Entity Federal Income Tax,"Study of federal income taxation of business organizations, including corporations, partnerships, limited liability companies (LLC), limited liability partnerships (LLP), limited liability limited partnership (LLLP), low-cost limited companies (L3C), and estates. Taxation of partnerships, with emphasis on the tax laws related to the formations, operations, allocations, distributions, liquidations, and sales/exchanges of partnership interests. Federal estates and gift tax laws with emphasis on the preparation of related tax returns. Ethics and research as appropriate to the discipline are integrated in the course. Writing assignments, as appropriate to the discipline, are part of the course.","['KS1203W702ND09XHKJR5', 'KS1204062MRJ22SC2KZ2', 'ESEF787E34AE0B0A9A75', 'KS1239W6QZKL1H0TF1TJ', 'ES7F2AC71427559BBABF', 'KS123Y56VDHMZ288XX1W', 'KS123VY5ZW3319SF7RLL', 'KS125V865FWW8J1J1FFR', 'KS125WR68JRPG2YBFPP3', 'KS127D361PF0FTXDZ7C4', 'ESEB1D4619E6E83A061D', 'KS1203C6N9B52QGB4H67', 'KS123X777H5WFNXQ6BPM', 'KS4417B6NYC8S3L93V50', 'KS441786F0PS9RV3QBS0', 'KS4417C64SBZ4MTY17ZL', 'KS4417C74STWPWR9TNT1', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/busines/,2021-09-28T23:28:30.717Z,0.606299269,-0.9913355537303039,0.06736658544444445,-0.11014839485892265
6092d26c166e430009c906ec,ESSS 209,Corrective Exercise Training,"This course will present an evidence-based approach to corrective exercise, the components of a comprehensive solution, and the practical know-how to develop and implement integrated strategies to improve common movement impairments. Students completing this course will be prepared to take the National Academy of Sports Medicine (NASM) Corrective Exercise Specialist credentialing examination. Writing assignments, as appropriate to the discipline, are part of the course.","['ESB843FAF888B44E54EB', 'KS124N16P8X2KJFZ6DXJ', 'KS126V06BRD1FKKFDKWB', 'ESB7BE6AF66A9F1AA89D', 'KS120QH799YGB0LXH1SJ', 'KS120H96HW4CCL1XGZXB', 'KS440VW68PYFN7XB2GP9', 'KS4425C7820LCHZS7VGX']",2.0,https://catalog.ccc.edu/courses-az/esss/,2021-07-27T17:47:58.912Z,0.029730115,-0.20723740255745052,0.009910038333333334,-0.06907913418581683
60da3f793cbf480008ebdedb,COSMET 202,Cosmetology Summative Seminar,This course provides the opportunity for practical application of all previously acquired cosmetology knowledge and skills. Trainees perform all work under direct supervision of a licensed instructor and are much less dependent upon instructors in carrying out assignments. Considerable emphasis is placed on efficiency and quality of work performed while servicing clients. Finalizing of the portfolio is required for this course. Preparation and review for the Illinois State cosmetology exam will be provided. Internships as appropriate to the discipline may be part of the course.,"['KS1219570C4LCP9ND4FH', 'KS121DT5WLTBVZGKQW4Z', 'KS7G0FB70XSMZ74Z2MNP', 'ES52D806044889DCEEFA', 'ESF8D7C3C71651269C77', 'KS122YX6TWMC60V04FV2', 'KS124KX74WXGN905R3K6', 'KS1280B68GD79P4WMVYW']",6.0,,2021-07-16T20:26:15.007Z,0.0851439,-0.0009904343255150438,0.028381299999999998,-0.0003301447751716813
6092d2eb166e430009c909d6,THR ART 141,Costumes and Wardrobe,"Introduces theory of costume design, focusing on safety procedures and basic techniques of costume and accessory construction, tool use, fitting and draping, and costume shop organization through projects in cutting, stitching, and finishing costumes for production. Writing assignments as appropriate to discipline are part of the course.","['KS122FR61RCR39YXBMG0', 'KS122FQ71WYLBYMNCR2G', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/thr_art/,2021-09-28T22:15:35.446Z,0.027669934,-0.16872485125053063,0.027669934,-0.16872485125053063
6092d215166e430009c904fd,ART 150,Crafts Workshop,"Creation and construction of art forms in clay, metal, cloth, fibers, plaster and wood; art process in both two and three dimensions; recommended for pre-teachers. Writing assignments, as appropriate to the discipline, are part of the course.","['KS7G0DQ6JDZQMK1MFRVL', 'KS123586FGV3X7F7BJR7', 'KS1238770HLFMBP8M3ZZ', 'ES302F1A0AE7635F9692', 'KS127JM79FJ5MC2D5VH6', 'KS311HVUY87TLIMFSRES', 'KS128116D4F00DD8HQZN', 'KST6FGDKS4YYY7EATSPU', 'KS440CW61124Y8NHP6BJ', 'KS440D36FTLTTM0XJGXN', 'KS125WQ6ZLXQF9RHQVNK', 'KS1220F79CKVFCB20MS4', 'KS7G4CW5X8X24LZR16CB', 'KS4425C7820LCHZS7VGX']",2.0,https://catalog.ccc.edu/courses-az/art/,2021-08-24T22:37:07.065Z,0.034377511,-0.2649338735103731,0.011459170333333333,-0.08831129117012437
6092d276166e430009c9072f,GAME 109,Creating the Art of the Game I,"Focused study on the aspects of creating art for a video game using industry-standard software and developing a game art design bible. Writing assignments, as appropriate to the discipline, is a part of the course.","['ESA0CCF8B28EE01393A7', 'KS1201F732CFS5JFTNQH', 'KS1201477MH4F3DJK1RC', 'KS1206V6K46N1SDVJGBD', 'KS1206Y6W7F5JS3VBTFL', 'KS120HC606XFBV3FV9PQ', 'ES7CC53BB1293933BFFE', 'KS120165YQ5Y4JGQC03L', 'KS1267M6S1YR639JSHWR', 'KS121TB6SLPVYZV8CGF7', 'KSNZJ9FKQVX1EZI2Q5GD', 'KS1228277M43JN2B0NDL', 'KS122Y178S0PVVNMQRS3', 'ESF75C1E0011DFFF9055', 'KS1246H6VW04XTCBZG2X', 'ES3AD463F0263EB3815C', 'ESE4F7DFFFF4E8145229', 'KS120SH6M1GS4XJ0QJML', 'KS4VVA9CEZ4J8X1ANEV8', 'KS127M36PQPZLCDRJ5FB', 'KS1280B68GD79P4WMVYW', 'KS122KN6ZSYRTCKTQHNT', 'ES1C6666E09C6F423FFF', 'KS7G3GW6QM9ZM5MK5Q09', 'KS441SV6C1M3JH9T67QC', 'KS1246H6P4LG5V9JBL9S', 'ESB5D9A022CCBA78A229', 'KS4425C7820LCHZS7VGX', 'KS4429769MQ0GK06ZGRW']",3.0,https://catalog.ccc.edu/courses-az/game/,2021-08-02T17:30:15.332Z,0.11795149399999999,0.09324733609474864,0.01965858233333333,0.015541222682458106
6092d278166e430009c90732,GAME 209,Creating the Art of the Game II,"Continued focused study on the aspects of creating art for a video game using industry-standard software, including integrating movement and modeling and further development of art assets. Writing assignments, as appropriate to the discipline, are a part of the course.","['KS1201F732CFS5JFTNQH', 'KS1201477MH4F3DJK1RC', 'KS1206V5WFXYXG27QYFD', 'KS1206Y6W7F5JS3VBTFL', 'KS120HC606XFBV3FV9PQ', 'ES7CC53BB1293933BFFE', 'KS120165YQ5Y4JGQC03L', 'KS1267M6S1YR639JSHWR', 'KSGFS1N7XO48B8Y7WF15', 'KS1228277M43JN2B0NDL', 'KS120PP6GL94HJDMN0TQ', 'ESF75C1E0011DFFF9055', 'ES3AD463F0263EB3815C', 'ESEB1D4619E6E83A061D', 'KS1280B68GD79P4WMVYW', 'KS1203C6N9B52QGB4H67', 'KS440SC6QY4P4V5XW4FP', 'KS7G0RD6WYFCX6NMLMHB', 'KS47ZFZPB8JBKAM9WK3A', 'ES1C6666E09C6F423FFF', 'KS7G3GW6QM9ZM5MK5Q09', 'KS441SV6C1M3JH9T67QC', 'KS1246H6P4LG5V9JBL9S', 'ESE6F0148C7A499C5987', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/game/,2021-08-02T17:42:47.776Z,0.29039923300000003,-2.5764485361931047,0.03226658144444445,-0.28627205957701163
6092d238166e430009c905c5,CHLD DV 149,Creative Activities for Young Children,"This introductory course explores the importance of creative activities in the early childhood curriculum and the relationship of creativity to physical, cognitive, language, social, and emotional development. Planning for a variety of developmentally appropriate, creative experiences that allow young children to play with art, music, movement, literature, and drama is explored as well as an examination of the role of the early childhood environment on creative expression. This course emphasizes the importance of the process of creative expression and provides diverse, creative experiences for adult students so they may understand the arts as a means of communicating ideas, feelings, and cultural expression. 8 hours observing young children in an early childhood education setting are required for the course. Writing assignments and oral presentations, as appropriate to the discipline, are part of the course.","['KS122556LMQ829GZCCRV', 'KS122HK6LN2MZHFY69GJ', 'KS1238Q6Q5K06K7QRKSJ', 'KS1280B68GD79P4WMVYW', 'KS4425C7820LCHZS7VGX', 'KS120PQ6XD1JWMFQVJNW', 'ESF80FF10258D686691A', 'ES246381C6B751E993D6', 'KS122HJ5YTQS9DRSQ5MS', 'KS122XY6C5JW4HMT0VT7', 'KS123RB65VYS69WB3D65', 'KS126T86FFHD62T165WS', 'ESEB1D4619E6E83A061D', 'KS441VL65C885HLK4W32']",3.0,https://catalog.ccc.edu/courses-az/chld_dv/,2021-09-08T18:19:16.581Z,0.592766374,-3.185066615853027,0.06586293044444444,-0.35389629065033634
6092d294166e430009c907cf,LIT 156,Creative Non-Fiction,"A survey course of creative nonfiction in a variety of forms: personal narrative essays, true crime nonfiction novels, and first-person cultural criticism. This course introduces students to a genre of literature, to practical approaches to the determination of literary meaning, and to the concerns of literature in general.","['KS122556LMQ829GZCCRV', 'ESC73FC4DDBB684D9E83', 'KS122J56PZMMFL1SVY1F', 'KS122L46CGDPY20MLCQN', 'ESF520D61BA7F0946F97', 'KSMNXY6MPS1EDWJ8P6B0', 'KS124GV78MYQ469S38M8', 'KS123KB741K818T8FXL6', 'KS7G2PN6Q42WPLR91C09', 'KS125KK70GW74FHKWFVQ', 'ESE87E650C4068F194D0', 'KS441WR70H19FJWZ44P6', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/lit/,2021-07-26T19:02:39.852Z,0.46198954600000003,-1.2503365833904676,0.06599850657142857,-0.17861951191292394
6092d261166e430009c906ae,ENGLISH 241,Creative Writing,"Descriptive and narrative writing, concentrating on the writing of poetry, drama, and fiction.","['KS122HN77G31ZVXZC9KK', 'ESF663B60955BE324C98', 'KS1252B6CXQBKCRJGG5W', 'KS127K2747F9G768TRCK', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/english/,2021-07-24T22:54:30.116Z,0.027669934,-0.16872485125053063,0.027669934,-0.16872485125053063
6092d262166e430009c906af,ENGLISH 243,"Creative Writing, Fiction","Students will understand the structure and elements of fiction and the writing process, produce fully-developed works of fiction, and demonstrate an understanding of the critical terminology of the creative writer. Students will experiment with different approaches to plot, point-of-view, dialogue, voice, sequence and structure.  A minimum of 25-30 finished pages of original work is recommended. Journals, a midterm, and a final exam may also be required.","['KS122HN77G31ZVXZC9KK', 'KS120PP6GL94HJDMN0TQ', 'KS123K75YYK8VGH90NCS', 'ESF663B60955BE324C98', 'ESB843FAF888B44E54EB', 'KS125KL5Z50L4J0MJ95R', 'ES69A7B2F64A26E170F5', 'KS1203C6N9B52QGB4H67', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/english/,2021-07-24T22:56:17.877Z,0.13656052400000002,-0.7681479252178496,0.022760087333333335,-0.12802465420297493
6092d262166e430009c906b0,ENGLISH 245,"Creative Writing, Poetry","Students will understand the structure and elements of poetry and the writing process, produce fully-developed works of poetry, and demonstrate an understanding of the critical terminology of the creative writer. Students will experiment with different approaches to form, voice, narration, imagery, translation, creative response, and revision. A minimum of 200-250 finished lines of original work is recommended. Journals and exams may also be required. Writing assignments, as appropriate to the discipline, are part of the course.","['KS122HN77G31ZVXZC9KK', 'KS123K75YYK8VGH90NCS', 'KS124206N7YNCH0D379T', 'KS125KL5Z50L4J0MJ95R', 'KS1280B68GD79P4WMVYW', 'KS7G8CH6BWT2RDJL4SXM', 'KS440306NQ0KJJW4QZ9Y', 'KS441HT671WH1P3LZFBC', 'KS441VL65C885HLK4W32', 'KS4425C7820LCHZS7VGX']",3.0,https://catalog.ccc.edu/courses-az/english/,2021-07-24T23:04:23.903Z,0.119123922,-0.9207230193841834,0.0238247844,-0.18414460387683668
6092d24f166e430009c90645,CRM JUS 234,Criminal Law & Procedure,"Analysis of the nature of substantive criminal law, with emphasis on its historical and philosophical development in the United States. Examination of constitutional rights of the defendant, as these relate to arrest, rules of evidence, and courtroom procedure at pre-trial and trial level. Writing assignments, as appropriate to the discipline, are part of the course.","['KS122J35YCB1LN4BY67Y', 'KS4425C7820LCHZS7VGX', 'KS1229M73FRGP0HFD3BC', 'KS122J45Z4MXQV0Y8CJJ']",3.0,https://catalog.ccc.edu/courses-az/crm_jus/,2021-05-10T17:46:57.671Z,0.027669934,-0.16872485125053063,0.027669934,-0.16872485125053063
