,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs,model,Normalized RMSE
Skill subcat: Budget Management,0.0347536389406952,0.0332789939733247,-4.243138308154968,10114.770833333334,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0481224980876453
Skill subcat: Insurance,0.0071694376843881,0.0076833371638591,7.167918909317652,2438.9375,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0271227871508128
Skill subcat: Metal Fabrication,0.0034834725775269,0.0041924898351404,20.353748790434533,1082.3958333333333,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0388847621454961
Skill subcat: IT Automation,0.0197369318028435,0.0150113356242298,-23.94291182549905,4894.8125,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0530907470439675
Skill subcat: Radio Frequency (RF),0.0020278218314491,0.0022564154273912,11.2728639369044,705.6458333333334,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0290967444224684
Skill subcat: Orthopedics,0.004490717369267,0.0044146637570085,-1.693573787987317,1389.0208333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0339718123675822
Skill subcat: Nutrition and Diet,0.0033370330270751,0.0023940236469966,-28.25891660128534,925.2916666666666,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0414932559097287
Skill subcat: Log Management,0.0009451009151355,0.001517777576045,60.59423409058861,439.3333333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0534160852468558
Skill subcat: Database Architecture and Administration,0.0115939006024152,0.0025450763458737,-78.04814416518701,3872.8958333333335,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0345895613584787
Skill subcat: Facility Management and Maintenance,0.0125837139117879,0.0114262974800715,-9.197733195699726,3613.625,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.1228867557652493
Skill subcat: Construction Painting,0.0067505941393829,0.00711945231263,5.464084577314246,1875.9166666666667,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0564922748283056
Skill subcat: JavaScript and jQuery,0.0146975127127476,0.0139072596739597,-5.376780780754072,4531.479166666667,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0120040079972722
Skill subcat: Textiles,0.0017324788324108,0.0016135362812205,-6.86545480182217,517.5,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0585549408061406
Skill subcat: Retail Sales,0.0377119851414125,0.0407562797953845,8.072485822627723,13149.125,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0981952654814423
Skill subcat: Test Automation,0.01044569152838,0.0207486991579193,98.63404066209462,2468.6666666666665,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0571118343426833
Skill subcat: Scheduling,0.0659191326295987,0.0643749718912088,-2.342507670825362,20642.729166666668,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0476073018348549
Skill subcat: Basic Technical Knowledge,0.0981805546648946,0.0993952104070541,1.2371652882847357,33130.041666666664,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.058058014531237
Skill subcat: Technical Support and Services,0.0241336057442872,0.0221837807186212,-8.079294268439572,7231.791666666667,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0370150275037478
Skill subcat: Appliance Repair and Maintenance,0.002829297584093,0.0031375823558381,10.896159296864086,798.6458333333334,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0157358626709292
Skill subcat: Extensible Languages and XML,0.0068027038953128,0.0056306764952288,-17.228846325231796,1846.8541666666667,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0562786234435343
Skill subcat: Ecology,0.0009868733254807,0.0011683747902827,18.391566588710027,195.45833333333331,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0302394637934942
Skill subcat: Mortgage Lending,0.0061235446653846,0.0088457894813934,44.45537617121024,2455.8541666666665,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0475086373330439
Skill subcat: Customer Relationship Management (CRM),0.050354022520159,0.0516180245304121,2.510230458246045,16617.208333333332,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0093412447861902
Skill subcat: Speech Language Pathology,0.0044350283052339,0.005846104291929,31.816617382798867,1767.7708333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0676685289587814
Skill subcat: Landscaping and Horticulture,0.0049339322787337,0.0063493481635889,28.68737965772136,1365.375,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0108915663251621
Skill subcat: Content Development and Management,0.0138985788667255,0.0141511104622612,1.816959834219335,3753.0833333333335,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0676358058942047
Skill subcat: Geospatial Information and Technology,0.0027519394793066,0.0008878832558488,-67.73609076343068,821.5625,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0854528259978258
Skill subcat: Civil and Architectural Engineering,0.0079492812555912,0.0046348621346125,-41.694576080667325,2164.8541666666665,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0632259040053096
Skill subcat: Science Software,0.0004572454502877,0.0004203881393699,-8.060727754559233,125.875,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.1450225110630204
Skill subcat: Social Media,0.0124853541181835,0.01132549580489,-9.289751034007905,3776.3125,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.1334143238099751
Skill subcat: Hazardous Materials Management,0.005335998555816,0.0068599328816386,28.559496594345585,1574.7916666666667,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.036018822856067
Skill subcat: Road and Bridge Construction,0.0008313857675938,0.0008946259437899,7.606598363973682,236.45833333333331,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.1085083338069136
Skill subcat: Roofing,0.0034513801786931,0.0039737351778464,15.134669961252866,1233.0625,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.1528423902845768
Skill subcat: Production and Assembly,0.0090888320634395,0.008486776459667,-6.624125075369286,2819.395833333333,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.047540357027225
Skill subcat: Financial Accounting,0.0137209252747465,0.0140118927329965,2.120611055185386,4494.416666666667,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0323696062817712
Skill subcat: Financial Modeling,0.0102522369114463,0.0098782056116739,-3.648289665983097,3113.7291666666665,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0264667358401459
Skill subcat: Plant Operations and Management,0.0142966202477907,0.019363764158339,35.44294961133447,4544.104166666667,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.1038582588558833
Skill subcat: Business Strategy,0.074792997381851,0.0714794145712087,-4.430338302561947,22409.83333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0126552673298136
Skill subcat: Human Resources Management and Planning,0.028441280613437,0.0216033371132559,-24.04231930734698,7324.0,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0091683643355193
Skill subcat: Medical Equipment and Technology,0.0107975616526909,0.0102229477958611,-5.3217001700249424,3284.3125,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.1497241602703675
Skill subcat: Inventory and Warehousing,0.1051794968808717,0.1158287059396757,10.124795587171796,36140.66666666666,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0258615100778679
Skill subcat: Merchandising,0.0586598160917643,0.0593308983105315,1.1440237346080266,19066.0,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0609379122544183
Skill subcat: General Sales Practices,0.2172792227518085,0.2306079604342272,6.134382070044372,73819.5,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.064298442058236
Skill subcat: Risk Management,0.0347046932722847,0.0311591285551751,-10.216383960785796,9720.354166666666,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0645249597665706
Skill subcat: Collaborative Software,0.0118116095540979,0.009730098013874,-17.62259013634381,3287.020833333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0467738898783764
Skill subcat: Customer Service,0.3333437588060579,0.3836885635406135,15.102969053590895,97116.8125,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.039898856632931
Skill subcat: Geological Engineering,0.0012485361060035,0.0010070174418431,-19.34414735777958,331.6666666666667,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0821887761699013
Skill subcat: Dictation,0.0042989182306251,0.004340473126835,0.9666361158922838,1379.9583333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0560440297943873
"Skill subcat: Ear, Nose, and Throat",0.0025479836356202,0.0034512370159278,35.44973239546497,310.75,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.2407346061712486
Skill subcat: Auditing,0.0635809078405867,0.058508932693098,-7.977198375659272,19210.416666666668,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0607767819837133
Skill subcat: Payment Processing and Collection,0.0209611301408661,0.0207246125251017,-1.128362899208769,6603.541666666667,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0451150151005477
Skill subcat: Bioinformatics,0.0003421102681421,0.0003055016839788,-10.700814203008417,105.58333333333331,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0653105020699562
Skill subcat: Microsoft Windows,0.0012346262172858,0.0013182064563069,6.7696795881139336,412.75,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0121929335472099
Skill subcat: Roads and Drainage,0.0014631952408505,0.0014326342282138,-2.088648991158283,452.2916666666667,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0043368277526179
Skill subcat: Criminal Investigation and Forensics,0.0021518178781122,0.0029089368181428,35.18508456184145,712.8541666666666,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0794066969121208
Skill subcat: Industrial Engineering,0.0037804336403514,0.0033066955213549,-12.53131688227346,1048.3125,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0226399545361555
Skill subcat: Recruitment,0.0164861943366738,0.013496638704185,-18.133691569063245,4450.270833333333,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0521467147141522
Skill subcat: Real Estate Sales,0.0115637666802157,0.0109841664583184,-5.01220958469293,3410.9375,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.1041015812748889
Skill subcat: General Finance,0.0873732284176026,0.0963348323390647,10.256693135601996,26159.95833333333,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0135043337686166
Skill subcat: Business Communications,0.0190254140296924,0.0111253277787013,-41.52385981541148,5444.583333333333,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0338112842003293
Skill subcat: Industry Specific Marketing,0.0016300212982039,0.0017294029388146,6.096953501172483,549.5,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0334245239758018
Skill subcat: Cash Management,0.0072450744613924,0.0070683379045526,-2.439402904436584,2190.9791666666665,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0251414048705388
Skill subcat: Firmware,0.0011548016343586,0.0011631825342523,0.7257436813687009,367.3541666666667,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0399254728487941
Skill subcat: Business Continuity,0.0097148466534815,0.0084209500531297,-13.318754752429449,2752.0,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0154303262010291
Skill subcat: Electronics Manufacturing,0.0004973564199444,0.0014582208899473,193.19434342685597,133.125,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.1076970712133017
Skill subcat: Plumbing,0.0116484629045095,0.0157405282411406,35.12965933940458,3614.7083333333335,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0229023427816098
Skill subcat: Performance Management,0.0323365722260181,0.0304513213950426,-5.830088661836035,9005.854166666666,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0888999943483501
Skill subcat: Events and Conferences,0.0094764609492489,0.0076481402557599,-19.293285787601043,2356.125,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.059777569565493
Skill subcat: Insulation,0.0004545926050518,0.0003913382772762,-13.91450874313986,118.70833333333331,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0414866263480997
Skill subcat: Military Operations,0.002248486981289,0.0050726671670717,125.6035818434523,441.1666666666667,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0851046887590246
Skill subcat: Health Care Administration,0.0342880308970397,0.031829358688814,-7.170642769217664,10312.020833333334,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.2674115643899198
Skill subcat: Cleaning and Janitorial Services,0.0476946948435938,0.0431871286423146,-9.450875440257986,14267.4375,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.018256925115758
Skill subcat: Neuroscience,0.0005523968061381,0.0004605964063261,-16.618560931550668,146.08333333333334,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.2887629651564147
Skill subcat: Carpentry,0.0076474454193267,0.0147498556010152,92.87297642869368,2439.5,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0242781062627464
Skill subcat: Environmental Regulations,0.0033619288452312,0.0022423107640462,-33.30284883254285,859.3541666666666,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0642862477557963
Skill subcat: Contract Management,0.0281438676555452,0.0266459950419333,-5.322198895846411,8283.916666666666,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0826280936078296
Skill subcat: Cryptocurrency,0.0004917613317746,0.0003337330927254,-32.135149479714,77.35416666666667,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0476589630676614
Skill subcat: Search Engines,0.0019024978930749,0.0017271910377274,-9.214562391139438,555.6458333333334,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0800959737615911
Skill subcat: Chemical and Biomedical Engineering,0.0027698339895592,0.0017508733761946,-36.78778645960513,693.3541666666666,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.037943082783326
Skill subcat: Environment and Resource Management,0.0078188062962544,0.0084765934757823,8.412884967402407,1801.2708333333333,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0545147236234938
Skill subcat: Public Health and Disease Prevention,0.0107067499755979,0.0139820782262841,30.591246252607977,2620.645833333333,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0352730928123989
Skill subcat: Disaster Management,0.0056304831111095,0.0044424109534892,-21.10071434680473,1400.3541666666667,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0566818504608765
Skill subcat: Process Engineering,0.0096476585253608,0.0087429446221796,-9.37754897525631,2742.0,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0385210834269159
Skill subcat: Blockchain,0.0008100360638407,0.0002649090126087,-67.2966396887736,198.125,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0799457087435388
Skill subcat: Blood Collection,0.0077284942830257,0.0108633941654443,40.56288026639117,2277.020833333333,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0578072560886425
Skill subcat: Electronic Trading,0.0005758006290751,0.0007435384581671,29.131234080350843,225.72916666666663,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0084592684288757
Skill subcat: Legal Support,0.0046220127794752,0.0052556954617408,13.710102340685232,1630.4583333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0138288958553792
Skill subcat: C and C++,0.0083298251598857,0.0080153680397734,-3.775074675356261,2552.270833333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0213444158500805
Skill subcat: Food Science and Processing,0.0046922948883515,0.0039463963517739,-15.896241696771297,1607.0208333333333,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0825080167535535
Skill subcat: Data Visualization,0.0080511824922975,0.0118625865747412,47.33968067535469,1873.7708333333333,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0169651413527998
Skill subcat: Brand Management,0.0167981215446928,0.0168600728961902,0.3687992811134953,5395.833333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.064272848875579
Skill subcat: Journalism,0.0041739234111332,0.0040305810743964,-3.4342349539634567,1290.6458333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0316739574604902
Skill subcat: Promotions and Campaigns,0.0152635509912034,0.0152037933178415,-0.3915057079203848,4898.5,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0208751848635087
Skill subcat: Industrial Design,0.0057521078225568,0.0052020190189545,-9.563256124044395,1455.8333333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0318939322272474
Skill subcat: Electromechanical Engineering,0.0019895011118007,0.0019466537988632,-2.1536712235721702,617.9166666666666,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.1810926096769061
Skill subcat: Cannabis,0.0011947493878447,0.0007473507877453,-37.44706669458912,256.8125,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0558299854546538
Skill subcat: Property Management,0.0056420955586741,0.0056056086349716,-0.6466909913711922,1792.5208333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0636100336877224
Skill subcat: Public Relations,0.0185359924295142,0.0179674704928772,-3.067124346316425,5791.833333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.011576988100561
Skill subcat: Commercial Lending,0.0019497361194828,0.0018029423566064,-7.528904112180033,550.8333333333334,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0118302356608391
"Skill subcat: Company, Product, and Service Knowledge",0.0275794594438468,0.0301374773155251,9.2750834253534,9605.041666666666,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.1017457448835094
Skill subcat: Social Skills,0.1162893443570519,0.1217999049465747,4.738663391723408,32885.4375,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0387612829785193
Skill subcat: Business Leadership,0.0225651958410023,0.0204737317595502,-9.268539463113305,6176.8125,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0830021603295832
Skill subcat: Business-to-Business (B2B) Sales,0.0180583752144933,0.0171394289486302,-5.088753860455679,5532.229166666667,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0226580994535676
Skill subcat: Government Assistance,0.0071912918266717,0.0072467042864527,0.7705494522622687,661.0208333333334,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.095674280503638
Skill subcat: Product Development,0.0370230879135205,0.0344592360579798,-6.92500815039905,10439.75,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.065348997642976
Skill subcat: Employee Training,0.0341753806415963,0.0250350708054242,-26.74530514240138,9444.291666666666,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.087057457055641
Skill subcat: Supply Chain Management,0.0333505784818221,0.0306633540122896,-8.057504822584072,9515.020833333334,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.1088951796544243
Skill subcat: Fundraising and Crowdsourcing,0.0060560110404912,0.0051250879817831,-15.3718850986869,1649.7708333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0589251385353933
Skill subcat: Cash Register Operation,0.0478492693880934,0.0371952243630608,-22.26584681705443,13874.166666666666,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0784229235827774
Skill subcat: Child Care,0.0004773071832056,0.0006799092762583,42.44689796872996,168.89583333333334,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0471073150680099
Skill subcat: Religious Studies and Services,0.0009113105903152,0.0009201879671286,0.9741329583725769,292.5833333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0888895907488336
Skill subcat: Hepatology,0.0009061150140047,0.00086063336916,-5.019411900448233,238.64583333333331,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0235712529448829
Skill subcat: Solution Sales Engineering,0.0071362324374205,0.0106893672753502,49.79006596391125,2965.0625,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0124704954573517
Skill subcat: Video and Web Conferencing,0.008013476892881,0.0098456139861902,22.863198057472797,1875.0208333333333,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0102265654596836
Skill subcat: Rail Transportation,0.0004794220278652,0.0004311527054391,-10.068232083752312,135.60416666666666,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.1189520053494998
Skill subcat: Pediatrics,0.0112244259171527,0.0114234749198745,1.7733557528106767,3596.645833333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0182066518119301
Skill subcat: Prospecting and Qualification,0.0094380975810576,0.0096297487944088,2.030612755433315,3475.4791666666665,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0188016695820531
Skill subcat: Clinical Informatics,0.0056974196591886,0.0080544595802364,41.37030554255291,1228.0208333333333,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.1125054294380929
Skill subcat: Power Generation,0.0010242703674288,0.0016121248311988,57.39250909363671,249.9375,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0680733868292365
Skill subcat: Structured Finance,0.0007005268800788,0.0002493359214959,-64.407372709545,198.47916666666663,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0128754604988442
Skill subcat: Employee Relations,0.014318658271365,0.0197375526921169,37.84498741469942,3400.6041666666665,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0550111911949278
Skill subcat: Higher Education,0.0043050331977261,0.0031350363099427,-27.17741847847741,1060.2916666666667,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0867849099614721
Skill subcat: Supplier Management,0.0139352708088202,0.0127762870313506,-8.316908895204476,3928.2708333333335,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0607511272397013
Skill subcat: Electrical Construction,0.0020413122861314,0.0015427323208177,-24.42448265760381,605.7708333333334,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.1095332408239176
Skill subcat: Underwriting,0.0079750491058752,0.008473860390273,6.25464843884567,2695.625,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0643561147145034
Skill subcat: Real Estate Development,0.000570262694037,0.0006948779658492,21.85225740965524,162.54166666666666,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0463881736813849
Skill subcat: Solar Energy,0.0003212866056884,0.0003153502006117,-1.8476976542425252,93.08333333333331,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0592833445856112
Skill subcat: Law Enforcement and Criminal Justice,0.0043742030889542,0.0043571036634201,-0.3909152178434386,1384.4583333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0454885092861971
Skill subcat: Natural Gas,0.0006391176081056,0.0005220346957447,-18.31946278368763,172.64583333333334,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.2301321545757538
Skill subcat: Mathematical Software,0.0023848019532706,0.0021827608420342,-8.472028922959986,694.0208333333334,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.032667733469415
Skill subcat: Concrete and Masonry,0.0023854716287567,0.0023911176334769,0.2366829541017352,635.9791666666666,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0580805392156485
Skill subcat: Equipment Repair and Maintenance,0.0164418288418282,0.0146416222060439,-10.948944020172211,4812.833333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0585007840512584
Skill subcat: Conservation,0.000466081363927,0.0004380433377992,-6.015693459949505,129.29166666666666,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.062286098507029
Skill subcat: Energy Efficiency,0.0006889751868742,0.0006489537845316,-5.808830724974643,208.625,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0783534693355165
Skill subcat: Funeral and Mortuary Services,0.0003282665756561,0.0002863404840956,-12.771964820574,92.47916666666669,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0530758427307583
Skill subcat: Sales Management,0.0249742317903542,0.031937744926522,27.88279212999586,9917.5625,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.033246723819376
Skill subcat: Sales Analysis,0.0044245604693674,0.0052149467899279,17.863612126731876,1638.5208333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0646002075387153
Skill subcat: Ground Freight Transportation,0.0102270237612421,0.014679127745419,43.53274313343512,5430.9375,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.1180491702445206
Skill subcat: Genetic Disorders,0.0002168478347293,0.0002145925160636,-1.040046661528996,70.08333333333333,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0367632852803923
Skill subcat: Statistical Software,0.0052846001550924,0.0064757532814695,22.54008044921372,1917.75,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0337271306390664
Skill subcat: Environmental Geology,0.0008580165487287,0.0007287037190754,-15.071134682064049,235.04166666666663,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.1353311222274227
Skill subcat: Office Management,0.018135094066561,0.0176103584263099,-2.893481767037822,5625.75,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0339544204159769
Skill subcat: Presentation Design,0.0018168259385211,0.0018292485445686,0.683753230516511,585.5625,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.0094570204111822
Skill subcat: Hospitality Services,0.0108064824151168,0.0105610864005645,-2.270822318731793,2657.6666666666665,predicted job posting shares 16_10_03_17_04_2023 VAR for presentation lvl subcategory,0.0660389162277082
Skill subcat: Pricing Analysis,0.0045954170586893,0.0041823554673428,-8.988555033660269,1372.375,predicted job posting shares 15_52_07_17_04_2023 ARIMA for presentation lvl subcategory,0.027407136633151
