,July 2022 actual,July 2024 predicted,Percent change,Monthly average obs,model,Normalized RMSE
Network Communications,0.000515337592777,0.0001746411658551,-66.11130872211145,118.52083333333331,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0816007674743037
Electric Utility,0.0002792535500893,0.0003328410524384,19.189550976868052,72.22916666666667,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.1025858426408626
Bid Management,0.0003192627112922,0.0003150728764245,-1.3123470795389387,99.33333333333331,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.1265190780847968
Trauma Care,0.0039333766563508,0.0037620801256131,-4.354948577353401,1011.4375,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0476260413081478
Transportation Management,0.0012504731366473,0.0005158304420237,-58.74917845842605,196.41666666666663,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.7497048798766306
Operational Risk Management,0.0002603241088973,0.0002433102148669,-6.53565822330814,77.9375,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0323734644031055
Property Tax,0.0007196004514656,0.0007997361714331,11.136140868768049,255.875,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0400463004687975
Property Management Systems,0.0007313423526778,0.0005922166246841,-19.02333804192975,163.54166666666666,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.1012904949360636
Sprint Planning,0.0021787527459266,0.0013350698529976,-38.72320503124326,456.6458333333333,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.6833189131912762
Head Start (Education Program),0.0005236311126293,0.0005980589871335,14.213799124822168,216.25,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0649482183474619
Diagnostic Radiology,0.0001671903032748,0.0001763176794805,5.459273670134992,55.10416666666666,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0119706958518042
Learning Management Systems,0.0030089020823719,0.0035577733473901,18.241579486213386,825.25,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.110332558586005
Licensed Social Worker,0.0020626446163202,0.0021730423322034,5.352241244550971,586.25,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.076174006569206
Certified Scrum Product Owner,0.0003377303278159,0.0002808887462437,-16.830464098321922,81.5625,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0681632503512541
Vertical Market,0.0004521770319863,0.0006654569339668,47.167345285897206,206.27083333333331,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.12231642429111
Over-The-Road Driving,0.0004144885677865,0.0025676034059975,519.4630215519124,523.9375,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.1290462773059373
Media Strategy,0.0007175965175688,0.0014285168841032,99.06965113807703,172.85416666666666,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0189915917099292
Risk Selection,0.0002058666584901,0.0002018759972822,-1.938468927979376,61.85416666666666,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0297350195781984
Inventory Staging,0.0043885784531712,0.0045656164287478,4.034061996742292,1342.2916666666667,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0779754494421645
Training Coordination,0.0001947672141684,0.000201129072777,3.2663909250657643,64.29166666666667,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0300044765230732
Microsoft Outlook,0.0422895174814548,0.042703597133134,0.9791543539383905,13666.854166666666,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0064781534469223
Multivariate Testing,0.000200012899603,0.000170140930937,-14.93502105378805,61.083333333333336,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0101245474855387
Physical Stamina,0.0032306903558726,0.0032333907597537,0.0835859702924282,1013.6666666666666,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0324953691087734
Session Initiation Protocols,0.0006170503583227,0.0007404526171249,19.99873383716018,225.6875,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0295007042282256
Geographic Information Systems,0.0015095297399925,0.0013418684609615,-11.10685497536689,442.0208333333333,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0654458995315329
Accruals,0.0028481880926333,0.0021648656830785,-23.99147764581209,849.8958333333334,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0091759116996942
Equipment Service Management And Rental,0.0004495094586384,0.0002573452624235,-42.74975587765843,119.0,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.1595473404033529
Internal Communications,0.0034947948559221,0.003152124108153,-9.80517489283892,1019.875,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0778728367989755
Recruitment Software,0.0004159947527673,0.0007083404457083,70.27629338981903,103.22916666666669,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0376734081934407
EPA 608 Technician Certification,0.0003597245822507,0.0007387807003956,105.37398244324804,165.08333333333334,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0293591628041956
Apache Flume,4.101746311620465e-05,0.0002090147553599,409.5750431170014,51.47916666666666,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0364312050420919
Media Planning,0.001290088984871,0.00116606205308,-9.613827669678292,381.2291666666667,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0414688158694814
Statistical Reporting,0.00124445064216,0.001170833162824,-5.915660841977763,384.3333333333333,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0167207503006041
Furnaces,0.0005544967751162,0.0005906937673771,6.527899509120609,174.54166666666666,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.006865884254553
Medical Device Sales,0.0001773980393846,0.0002686032505408,51.41275037345061,81.22916666666667,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0054412957008221
National Council Licensure Examination,0.0004009466120239,0.0004758599824764,18.684126067146945,86.66666666666667,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0083319982091099
Global Sourcing,0.0006322342676124,0.0002892591556764,-54.24810541055103,135.22916666666666,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0298017365792624
Safety Audits,0.0007983771533474,0.0006341589467317,-20.569001245485698,215.83333333333331,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0960795919040418
Micro Focus Application Lifecycle Management (ALM),0.0002778462778259,0.000286317220217,3.048787429287767,88.10416666666667,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0040283469210077
Avaya (Telecommunications),0.0003681068471202,0.0003659434303417,-0.5877143539776456,127.9375,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0210478358365454
Invoice Review,0.00064948771159,0.0009120005020424,40.41843837349084,155.83333333333334,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0887347240290742
Open Systems Interconnection,0.0003128283984944,0.0002849056171353,-8.92591001759702,89.10416666666667,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0751763873496432
Capital Budgeting,0.0011345551427841,0.00103536491908,-8.742653394589162,319.0,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0564454177014679
Facilities Engineering,0.0003038175871306,0.0004868126573056,60.23188845099252,114.47916666666669,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0687226927520773
Appian (Software),0.0002884147482516,0.0001761146493205,-38.93701678290545,60.29166666666666,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.2829266387324556
Web Tools,0.0001629124135405,0.000181526234779,11.425661700035286,57.35416666666666,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0715373743773147
Employer Branding,0.0009114058817736,0.0016601894524902,82.15698249164947,220.14583333333331,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0439106001942324
Test Equipment,0.0035385171941949,0.0029765412159027,-15.881680021624522,1121.5416666666667,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.144246054247553
Nationwide Mortgage Licensing System (NMLS),0.0006768659615768,0.0007458684578197,10.194410734165828,235.54166666666663,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0155443751050203
Authentications,0.0024291999271063,0.0023057337932036,-5.082584291436847,735.4375,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0394525062897828
Industry Analysis,0.0001716284993507,0.0001526017423846,-11.08601254341878,71.41666666666667,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.014936241770836
New Product Development,0.0251420351601277,0.0184234904640619,-26.722358207185305,6993.4375,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0329259311263125
Online Databases,0.000235278637587,0.0002889445163949,22.809499136127798,99.33333333333331,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0266082710273714
Developing Training Materials,0.0008016590047474,0.0007292566229517,-9.031568455781745,242.29166666666663,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0326157557062953
Hyper-V,0.0005135904551727,0.0005711128126261,11.200044096235704,220.95833333333331,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0262230660356651
Limit Switch,0.0001988293740987,0.000267215465188,34.39436018913019,82.875,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0607211492927875
Track And Trace,0.0005761562359467,0.0006031277572388,4.681286013989302,203.83333333333331,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0086574817453437
Good Manufacturing Practices,0.0096696012440476,0.009946597062633,2.8646043574538527,3093.125,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0080392375281757
Security Strategies,0.0004404456449944,0.0004419601583333,0.3438593061623474,141.72916666666666,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0161576188472308
Agenda (Meeting),0.000415766231539,0.0004012789926827,-3.484467413977816,116.02083333333331,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0160342123939539
Art History,0.0001659436037332,0.0001452918374497,-12.445051101037556,57.85416666666666,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.037273629624431
Transportation Planning,0.0002819595357285,0.0002363202471221,-16.18646749735971,70.95833333333333,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0805021895372816
Web Services,0.0062170877969528,0.0046643991852894,-24.97453248809554,2148.5416666666665,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0144331366779812
Impact Assessment,0.0004436572752771,0.0002531339209399,-42.94381382976369,87.41666666666667,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.567823515898954
Data Access,0.0005159006009579,0.0003379150324454,-34.499973092108206,201.4375,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0448035934295356
Teaching,0.0366760239006303,0.038546010624586,5.0986626277216525,10365.708333333334,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.1286939601976194
Marketing,0.0835793697966458,0.0897570905274091,7.391442105622599,27107.0,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0137562600337513
Patience,0.0107913123137989,0.0075785092286211,-29.772125870822716,2993.958333333333,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0906442305969334
Product Engineering,0.0020323520150494,0.0021890420109016,7.709786232499262,470.0625,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.018965193442752
Commercial Banking,0.0035536870325401,0.0025240994213524,-28.972377189101334,937.5416666666666,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0288010804344849
Research Methodologies,0.0015230611392898,0.0013899781500505,-8.737862572040688,441.0833333333333,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.1275962762353352
Marketing Analytics,0.0015938267458079,0.0013495221175646,-15.328179733830716,412.75,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0144588271737823
PIC Microcontrollers,0.0004618213219465,0.0002702876968927,-41.47353444975595,91.64583333333331,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.1633375239783653
Business Process Outsourcing,0.0004086358481237,0.0005055100261841,23.70672531673598,152.1875,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0265709211736605
Data Intelligence,0.0001807198594724,0.0001809134972834,0.1071480531056862,55.645833333333336,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0199097257725754
Tax Laws,0.0009765757665382,0.0012322025794461,26.175830044816166,395.6875,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.1924088484805661
Scheduling,0.0592973752448676,0.0579565798752137,-2.261137806044707,18566.041666666668,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0451896342768846
Literacy,0.0012380600961707,0.0012525405404638,1.169607544729678,382.0625,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.2411536763011643
Oxygen Therapy,0.0002274926039128,0.0002591429290292,13.912683125527828,81.1875,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.1665158508096144
Site Selection,0.000441877709392,0.000360638825817,-18.38492457263353,109.35416666666669,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0912757165567119
High-Performance Liquid Chromatography,0.0008954769390272,0.0006640748771081,-25.84120839231028,216.33333333333331,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.1908844244112977
Merger Integration,0.0002543152280924,0.0002111513464167,-16.972590276826573,65.0,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.107822491291983
Service Development,0.0003371784972612,0.0003669391313661,8.826373670514803,116.3125,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.1172025756471377
Art Education,0.0002292338895983,0.0001635944719116,-28.63425552030016,64.70833333333333,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0591828589103868
Open-Source Software,0.000315913145174,0.0002846864596331,-9.8845793592099,99.60416666666669,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0042014611641452
Azure Cosmos DB,0.0002705924764813,0.0002700651604999,-0.1948745908448985,79.0625,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0129344584806719
Business Process Automation,0.0011542929162374,0.001633828013992,41.5436230274825,292.0208333333333,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0354837373540616
Cantonese Chinese,0.0002690137015877,0.0002762530782683,2.6910810259379714,85.83333333333333,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0974495080202206
Geology,0.0005906510991018,4.115589595203269e-05,-93.0321138799846,138.6875,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0836823009098303
Interaction Design,0.000992185376437,0.0009572897683706,-3.517045190860649,320.8125,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0257136398881636
RallyDev,0.0004084733655753,0.0001568243217102,-61.60720993660718,58.54166666666666,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.5283240771082628
Professional Engineer,0.0014142650604103,0.000713544536529,-49.54661919442528,320.1041666666667,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0317372995662155
Phone Support,0.0006606091645181,0.000821972382345,24.42642737852583,251.72916666666663,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0049417730040841
ITIL Certifications,0.0009586282274557,0.0009823301683133,2.472485180256728,308.6666666666667,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0176683352887446
Sign Languages,0.0002266861949912,7.465185156754336e-05,-67.06819682140707,53.333333333333336,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0355622680028683
Performance Management,0.0128241830064113,0.0112126999741678,-12.565970334623715,3577.0625,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0362633293365336
Primary Research,0.0004335583800098,0.0003992922984965,-7.903452705152522,129.5,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0386714932591568
Network Infrastructure,0.0017683153041363,0.0015087021678328,-14.681382652530012,509.4375,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0197713363510874
Physical Medicine And Rehabilitation,0.0005226622323806,0.0004075595272535,-22.02238807323709,122.29166666666669,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0733446082332326
Meat Cutting,0.0005897849525272,0.0005969682363002,1.217949651346646,211.02083333333331,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0600560206554007
Autoclaves,0.0004849832624788,0.0004080567832614,-15.86167712762308,135.9375,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0508714072565796
Written Communication,0.0948019213927991,0.1208385073999669,27.464196531722912,28454.041666666668,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0352455172824907
Laboratory Techniques,0.0005878064842461,0.000898672263332,52.88573491743725,139.14583333333334,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0448019319757801
Quotations,0.0014149409184962,0.0012811240432087,-9.45741787082676,451.625,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0047446707494557
Service Design,0.0004870103466993,0.0004038217655016,-17.081481278890365,135.375,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0560383478835618
Marketo,0.0008551061671724,0.0009066718345837,6.030323413736265,291.1458333333333,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0504898288031982
Health Information Technology,0.0001727138128095,0.000286590677487,65.93384907963556,81.625,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0552504035408225
Software Adapters,0.0001464929484558,0.0001720900019586,17.473232515709217,52.520833333333336,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.012541586228307
Hazard Analysis,0.0004192545022692,0.0004416648246526,5.345278884807415,136.02083333333334,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0299795642340845
Oracle Business Intelligence (BI) / OBIA,0.000154209445151,0.0001433828365043,-7.020716945125331,52.75,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0072409251975512
Editorial Calendar,0.0005742894649031,0.000575330319308,0.1812421206569839,180.58333333333331,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0642080908700114
Curiosity,0.0113069226007119,0.014166103892167,25.28699799603369,2354.0,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.050678029281943
Technical Management,0.0009567023751414,0.0010288656662996,7.542919619859247,325.6875,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0138504295433537
Data Sharing,0.000365774847254,0.0003562609972917,-2.601012626681082,88.625,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0589475193491145
Head Start Performance Standards,0.0001769324317502,0.0001792607772625,1.3159517954216902,77.54166666666667,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0130717075995684
Changing Oil,0.0017576018249077,0.0016440005512468,-6.4634248810515285,547.8125,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.050377267806007
Consulting,0.0335873701499351,0.0231482727097939,-31.08042515249253,9385.541666666666,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0287141442370213
ITIL Foundation Certification,0.0005454492370591,0.000334460871474,-38.681576808629615,152.02083333333334,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.007744985433907
Bartending,0.0016860486736571,0.0017641443129824,4.631873358430854,511.9375,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.124880543827961
Telecommunications Networks,0.0003044709087752,0.0003520101234508,15.613713266346789,110.14583333333331,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.1332690210001459
Project Stakeholders,0.0018713482605145,0.0015826781193361,-15.42578403332763,505.2083333333333,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0857269306638675
Dynamic Host Configuration Protocol (DHCP),0.0014369898605642,0.001388614204889,-3.36645769067616,443.3958333333333,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0293359981547746
Lifecycle Management,0.0021047015376142,0.0017022026882649,-19.12379699240186,525.0625,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0460373770441955
Indexing,0.0002796499677772,0.0002417087918216,-13.56738077146074,77.6875,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0671580360013449
Cutters,0.0005527772484867,0.0005499720570808,-0.5074722980331849,176.6875,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.036545000055424
Rheumatology,0.0002782411835181,0.0003782094039,35.928621032262434,109.0625,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0314186592831691
Switchboard Operator,0.0006291702365175,0.0006429646553206,2.192477965813039,204.375,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0064975677669348
Emotional Intelligence,0.0026697249513367,0.0052211557360264,95.56905041518336,561.875,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0193243299539838
Logistic Regression,0.0002078386806761,0.0002464284525817,18.567175166849285,75.875,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0299037040030198
Nursing Management,0.0002252147848675,0.0002309028568166,2.525621021038406,84.97916666666667,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0360162220330836
Long-Term Care,0.0053880764436893,0.0278615834227669,417.09703293833815,1028.9166666666667,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0223882719867959
Cisco Unified Communications Manager,0.0001581203062217,0.0001719996796017,8.777729889126174,72.1875,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0327720848636598
Auditor's Report,0.0012442931135891,0.0012157365905915,-2.294999681805692,395.0625,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0119375671240025
Reefer Truck Operation,0.000695751597038,0.0007767549250733,11.642564441124218,356.7708333333333,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.1238100564965629
Product And Manufacturing Information,0.000339534145026,0.0003490363674292,2.798605837557921,98.91666666666669,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0745936179323868
Behavioral Disorders,0.0002128658477472,0.0002326359246121,9.287575754462486,71.02083333333333,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0207826068634476
Scikit-learn (Machine Learning Library),0.0004417830235087,0.0003708146972957,-16.06406820464943,128.08333333333334,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.1111484920294061
Software Project Management,0.0005561421999173,0.0004618537247628,-16.95402276045964,149.22916666666666,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0776943079145534
Automation,0.031312310467858,0.0079381216066266,-74.64855998162427,8197.333333333334,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0344019723391655
Hootsuite (Social Media Management Software),0.0003212860768776,0.0003290116730731,2.4045848082122867,104.8125,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0248039936841591
Project Portfolio Management,0.0036231503390866,0.0024731832626718,-31.739424776524945,1008.7291666666666,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0190791045859492
Urban Planning,0.0004474527079573,0.0008630270092912,92.87558080295668,113.27083333333331,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0515011720392798
Educational Technologies,0.0008942771696913,0.0021845818000184,144.2846439625096,237.4375,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0615894974006554
Cybercrime,0.0001083981373654,6.841160032049708e-05,-36.888583159055614,51.395833333333336,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0185514852722409
Java Persistence API,0.0006541111311953,0.0005486590609707,-16.121430319019424,158.6875,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.057421313512206
Patient Monitoring,0.0004600832505759,0.0004819861962373,4.760648346572808,141.4375,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0370399625261993
Professional Communication,0.0002123004492396,0.0002057818770012,-3.070446747403356,67.14583333333333,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0495194092361786
Ad Hoc Reporting,0.0041523444335548,0.0040568163902613,-2.300580908499416,1299.1666666666667,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0106541299424397
Physical Restraint,0.0003035888156038,0.0001594749840356,-47.470072730306526,66.54166666666667,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0545440383995934
Microsoft Windows,0.0035831461725092,0.0037507263453795,4.676900265917631,1182.125,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.0355434198696336
System Programming,0.0002470862412647,0.0002220135366191,-10.14734957206296,81.35416666666667,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.019232542007529
Two-Way Radios,0.0009296642966095,0.0013218334947609,42.183958185943794,236.0,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0570055014793265
Pharmaceutical Sales,0.0003934995385291,0.0003258798988046,-17.184172560217483,204.33333333333331,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0111901155249614
Interventional Radiology,0.0007972753151467,0.0006082964651931,-23.703085541890584,196.89583333333331,predicted job posting shares 16_48_14_17_04_2023 ARIMA for presentation lvl skill,0.1205216187205103
Social Marketing,0.0004734192652882,0.0003457163662625,-26.97458857065295,167.89583333333334,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0539253940659146
Heart Rate,0.0007862835298659,0.0012022238557147,52.8995343346106,147.0625,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0070492649398276
Digital Data,0.0006268596809262,0.0004369530592576,-30.294917259315277,178.375,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0875556415479539
Wound Dressing,0.001184113196277,0.0009752200175084,-17.6413183659625,344.1666666666667,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0356184189887534
Mental Health,0.0078122483735677,0.0092612641260477,18.547999029097216,2152.5416666666665,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0072360215617074
International Sales,0.0001920414813548,0.0004121533117848,114.61681553233775,84.75,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0219293281195882
Diabetes Mellitus,0.0010327257180509,0.0009865782368879,-4.468512825466931,294.4375,predicted job posting shares 16_43_47_17_04_2023 VAR for presentation lvl skill,0.0940123098999206
