,July 2023 actual,July 2025 weighted predicted,Percentage Point change,Percentage change,Model Variance,Mean Salary,Most common occ,2nd most common occ,3rd most common occ,4th most common occ,5th most common occ,Most common ind,2nd most common ind,3rd most common ind,4th most common ind,5th most common ind,Monthly average obs,Prediction std dev,Number of Models,Average RMSE
Certified Perioperative Nurse (CNOR),0.0002375111303557,0.00010684345332383192,-0.0001306676770318681,-55.015390999225325,High,110357.3918918919,29-1000,11-9000,29-2000,29-9000,21-1000,Administrative and Support Services,Unclassified Industry,Hospitals,Ambulatory Health Care Services,Educational Services,526.1833333333333,0.0003279250071720611,10.0,0.008883365476979163
Certified Pharmacy Technician,0.0055057899582707,0.007302958476990362,0.0017971685187196619,32.64142897460131,High,39902.46465913844,29-2000,41-1000,99-9000,43-4000,11-3000,Health and Personal Care Stores,Administrative and Support Services,Hospitals,Unclassified Industry,Ambulatory Health Care Services,1469.1,0.0028511263121488175,19.0,0.16648308691632627
Certified Public Accountant,0.0068021193882263,0.006555896874934062,-0.00024622251329223764,-3.6197911156693454,Medium,105041.4,13-2000,11-3000,11-9000,15-1200,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",1934.6333333333332,0.0011224873907082565,29.0,0.22667814962395466
Certified Scrum Master,0.0005321808937052,0.0005772314181520967,4.5050524446896755e-05,8.465265284749655,High,127045.72351571594,15-1200,13-1000,11-9000,11-2000,43-1000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,267.25,0.00024268824912583513,19.0,0.1583998686583846
Change Control,0.0023975300379692,0.0027292602315012577,0.0003317301935320577,13.836331068996572,Medium,106625.66129032258,15-1200,13-1000,11-9000,17-2000,11-3000,Administrative and Support Services,"Professional, Scientific, and Technical Services",Unclassified Industry,Chemical Manufacturing,Miscellaneous Manufacturing,880.3333333333334,0.0005357157851487963,33.0,0.20857784144929942
Change Management,0.0135282181442558,0.014350472512226063,0.0008222543679702633,6.078068517245191,Medium,116318.36961501188,15-1200,13-1000,11-9000,11-3000,11-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,4192.216666666666,0.002741640330046423,33.0,0.08311096485376462
Change Orders,0.0040484784910087,0.007255616862292724,0.0032071383712840235,79.21836261219578,High,88157.49631497284,11-9000,13-1000,17-2000,15-1200,13-2000,Administrative and Support Services,"Professional, Scientific, and Technical Services",Unclassified Industry,Construction of Buildings,Specialty Trade Contractors,1081.1333333333334,0.009149840707470207,27.0,0.14714879772577355
Change Requests,0.002002020410537,0.002093868940080187,9.184852954318692e-05,4.587791865645889,Medium,93398.18887908208,15-1200,13-1000,11-9000,99-9000,15-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Real Estate,731.1833333333333,0.00028370530407379846,33.0,0.11124530444385741
Changing Oil,0.0019225145713185,0.0019489279680756787,2.641339675717863e-05,1.3738983907447724,High,45248.82842369163,49-3000,49-9000,43-4000,53-3000,17-3000,Unclassified Industry,Repair and Maintenance,Motor Vehicle and Parts Dealers,Plastics and Rubber Products Manufacturing,Administrative and Support Services,569.8833333333333,0.0005056961560909904,19.0,0.111042936642816
Channel Sales,0.0007781928394543,0.0005688941220190417,-0.00020929871743525835,-26.895482305134934,High,117106.3410214168,11-2000,41-4000,11-9000,15-1200,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Publishing Industries (except Internet),Computer and Electronic Product Manufacturing,"Merchant Wholesalers, Durable Goods",346.68333333333334,0.00014722626404537427,29.0,0.10341750041474221
Chartered Financial Analyst,0.0020598766724972,0.002889898230322349,0.0008300215578251492,40.2947209853544,High,119579.73020207536,13-2000,11-3000,99-9000,11-9000,11-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,589.2,0.002940653367175472,25.0,0.18047018496187467
Check Cashing,0.0007427848218774,0.0007404819539508951,-2.3028679265048963e-06,-0.3100316348258655,Medium,35497.85909090909,43-3000,43-4000,41-3000,41-2000,41-1000,Credit Intermediation and Related Activities,Unclassified Industry,Accommodation,Food and Beverage Stores,Administrative and Support Services,247.4,0.00015599594520053012,29.0,0.39598014192108755
Checklists,0.0022537516291438,0.002600435730273515,0.00034668410112971516,15.382533578530142,High,56718.99981529368,11-9000,15-1200,99-9000,13-1000,49-9000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Food Services and Drinking Places,Clothing and Clothing Accessories Stores,582.7333333333333,0.0008388450236146482,29.0,0.08411089696710952
Chef (Configuration Management Tool),0.0009780349723982,0.0005064244568765174,-0.00047161051552168255,-48.220209791196474,High,132134.47909967846,15-1200,17-2000,99-9000,11-9000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,602.05,0.0003910948070427604,17.0,0.11461286564379627
Chemical Engineering,0.0021962299917974,0.0018000668479263013,-0.00039616314387109857,-18.038326830555558,High,95712.88125,17-2000,11-9000,19-2000,99-9000,15-1200,Chemical Manufacturing,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Computer and Electronic Product Manufacturing,559.8666666666667,0.0006502212197225982,29.0,0.17768189527691414
Chemistry,0.0068814725967966,0.00929146113531336,0.0024099885385167608,35.02140718599441,High,63558.457396728256,29-2000,19-2000,11-9000,19-4000,17-2000,Administrative and Support Services,Unclassified Industry,Chemical Manufacturing,"Professional, Scientific, and Technical Services",Educational Services,1887.3666666666663,0.0035283937641318558,19.0,0.18901910980621742
Chemotherapy,0.0019452129921748,0.007104181785743287,0.005158968793568487,265.2135686077555,High,81835.92749529191,29-1000,29-2000,11-9000,31-9000,41-4000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Educational Services,Administrative and Support Services,307.85,0.005766287257164884,29.0,0.2086326621293068
Child Development,0.0039876020311023,0.003614157021495001,-0.00037344500960729936,-9.365152457404765,Medium,39334.98889276576,25-2000,25-9000,11-9000,21-1000,39-9000,Social Assistance,Unclassified Industry,Educational Services,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",Ambulatory Health Care Services,1307.3833333333334,0.000623712681234512,19.0,0.10453066621639706
Child Welfare,0.001174357849006,0.0016238526968217492,0.0004494948478157492,38.275798828799125,High,57259.16650390625,21-1000,11-9000,29-1000,99-9000,13-1000,Unclassified Industry,Social Assistance,"Executive, Legislative, and Other General Government Support","Religious, Grantmaking, Civic, Professional, and Similar Organizations",Educational Services,293.1166666666667,0.0008465653244306196,29.0,0.1871273286519126
Chronic Diseases,0.0023467485860118,0.002846010882250135,0.000499262296238335,21.274639269595134,High,85551.02838933951,29-1000,21-1000,11-9000,31-1100,29-2000,Unclassified Industry,Hospitals,Ambulatory Health Care Services,Insurance Carriers and Related Activities,Administrative and Support Services,468.28333333333336,0.004990380302350429,19.0,0.2250570557601195
Cisco Certified Network Associate,0.0011453546156408,0.0009503365614663299,-0.00019501805417447007,-17.02687111147336,Medium,93876.47773654916,15-1200,99-9000,11-9000,13-1000,41-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Computer and Electronic Product Manufacturing,Telecommunications,411.76666666666665,0.0001917975661267036,30.0,0.11555581894391087
Cisco Certified Network Professional,0.0007994442058756,0.000802623910636208,3.1797047606079093e-06,0.3977394216179605,High,112903.8383419689,15-1200,41-9000,11-9000,99-9000,17-3000,Administrative and Support Services,"Professional, Scientific, and Technical Services",Unclassified Industry,Computer and Electronic Product Manufacturing,Telecommunications,271.21666666666664,0.0003312530986575509,29.0,0.3556867390662779
Cisco WebEx,0.0008772569424557,0.0008497365205606555,-2.752042189504457e-05,-3.137099356319349,Medium,85249.16702432046,15-1200,13-1000,41-4000,11-9000,43-6000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Insurance Carriers and Related Activities,Educational Services,387.9,0.00011230900032368884,9.0,0.32237668776848943
Civil Engineering,0.0035941113669205,0.011089545829504383,0.007495434462583883,208.54764077625418,High,96886.13656527248,17-2000,11-9000,13-1000,99-9000,17-3000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Heavy and Civil Engineering Construction,Construction of Buildings,774.8833333333333,0.01057473878801695,29.0,0.18071880346796834
Claims Processing,0.0017775420859378,0.001994816155917265,0.0002172740699794651,12.22328695890399,High,63706.64085792516,13-1000,15-1200,99-9000,43-9000,29-2000,Insurance Carriers and Related Activities,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,703.6166666666667,0.000889630114357068,19.0,0.19370603902752245
Claims Resolution,0.0007504715971724,0.0007858238886122124,3.5352291439812384e-05,4.710676802827912,High,60974.45008756568,13-1000,43-3000,43-9000,29-2000,11-3000,Insurance Carriers and Related Activities,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Ambulatory Health Care Services,257.65,0.0003163037701139655,25.0,0.7782161416413287
Classification And Regression Tree (CART),0.0008907828427571,0.0011238415766606663,0.00023305873390356625,26.1633613398094,High,38319.037962362105,53-7000,41-2000,15-1200,99-9000,51-9000,Administrative and Support Services,Unclassified Industry,General Merchandise Stores,"Professional, Scientific, and Technical Services",Miscellaneous Store Retailers,249.2333333333333,0.00029272300441482435,19.0,1.1878140665755306
Classroom Management,0.002538634110332,0.003453998336100201,0.0009153642257682007,36.05735155148019,High,51954.913605845184,25-2000,25-1000,25-3000,11-9000,25-9000,Unclassified Industry,Educational Services,Social Assistance,Administrative and Support Services,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",672.3333333333334,0.0019596164353072975,27.0,0.1327371107622676
Cleaning Products,0.0014016648863053,0.0015603546175227587,0.00015868973121745881,11.32151720200075,High,34682.33536337799,37-2000,35-3000,99-9000,35-9000,43-4000,Unclassified Industry,Administrative and Support Services,Nursing and Residential Care Facilities,Accommodation,Gasoline Stations,456.28333333333336,0.0005828550182842417,32.0,0.042318610245785
Cleanliness,0.0418736434777931,0.04601397616269157,0.004140332684898468,9.887681942686013,High,36533.524088390455,35-3000,41-2000,11-9000,37-2000,35-9000,Unclassified Industry,Food Services and Drinking Places,Food and Beverage Stores,Accommodation,Administrative and Support Services,11892.166666666666,0.01411664870089082,29.0,0.046148665012489945
Clerical Works,0.0208075961044441,0.01922728126569612,-0.0015803148387479801,-7.594893859028989,Medium,42967.92940552017,43-6000,43-4000,29-2000,43-9000,31-9000,Unclassified Industry,Ambulatory Health Care Services,Hospitals,Educational Services,Administrative and Support Services,6783.933333333333,0.002280468261274804,28.0,0.09307334625745156
Client Confidentiality,0.0010929862063336,0.001339799539360678,0.00024681333302707816,22.58155973029234,High,48849.93982263513,31-9000,31-1100,21-1000,29-1000,43-4000,Personal and Laundry Services,Unclassified Industry,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Administrative and Support Services,364.8666666666667,0.0006347487382258625,24.0,0.5641148794554016
Client Needs Assessment,0.001317827586254,0.001102124470535275,-0.000215703115718725,-16.368083197580756,Medium,53495.215063001146,41-4000,43-4000,41-3000,41-2000,11-2000,Credit Intermediation and Related Activities,Unclassified Industry,Miscellaneous Store Retailers,Insurance Carriers and Related Activities,"Professional, Scientific, and Technical Services",498.4333333333333,0.00015718022940402942,19.0,0.1325192705308256
Client Onboarding,0.0013064463714169,0.0013467679851277606,4.032161371086062e-05,3.0863581233058968,Medium,66658.30448275863,41-2000,15-1200,13-1000,99-9000,41-4000,"Professional, Scientific, and Technical Services",Credit Intermediation and Related Activities,Unclassified Industry,Broadcasting (except Internet),Administrative and Support Services,418.2,0.00019271360489313025,23.0,0.0845911677537795
Client Services,0.0041148477268621,0.003345813622526907,-0.0007690341043351924,-18.689248190519127,Medium,64508.2159315339,43-4000,41-4000,15-1200,13-1000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Real Estate,Insurance Carriers and Related Activities,1557.25,0.0005476954340186941,19.0,0.12763585287679688
Clinical Assessments,0.0017506259762664,0.0019331306084844932,0.0001825046322180932,10.425107058409187,Medium,82472.552957359,29-1000,21-1000,29-2000,11-9000,19-3000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Insurance Carriers and Related Activities,Nursing and Residential Care Facilities,404.3833333333333,0.00023361242898624487,19.0,0.45728690285613705
Clinical Documentation,0.0019964186068006,0.002335325915339122,0.0003389073085385218,16.97576386956463,High,73448.48626005361,29-1000,29-2000,11-9000,21-1000,99-9000,Unclassified Industry,Ambulatory Health Care Services,Hospitals,Nursing and Residential Care Facilities,Social Assistance,419.8,0.0014636214485948184,12.0,0.42484118751462563
Clinical Experience,0.0085628512163944,0.010736289216172746,0.0021734379997783455,25.38217639023191,High,83602.71439437155,29-1000,11-9000,29-2000,21-1000,31-9000,Hospitals,Unclassified Industry,Insurance Carriers and Related Activities,Ambulatory Health Care Services,Educational Services,1898.9,0.005024330172677615,17.0,0.367054914735475
Clinical Leadership,0.0014680160812368,0.0033120629582548576,0.0018440468770180576,125.61489622541822,High,96810.44758064517,29-1000,11-9000,29-2000,31-1100,21-1000,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Nursing and Residential Care Facilities,Administrative and Support Services,258.1666666666667,0.0023967915047803934,23.0,0.6062873814554555
Clinical Nursing,0.0060536786983092,0.014208935718707886,0.008155257020398685,134.71572289881288,High,75516.3375694996,29-1000,11-9000,29-2000,25-1000,21-1000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Educational Services,Nursing and Residential Care Facilities,1127.05,0.013990942576046111,16.0,0.2454918572496523
Clinical Pharmacy,0.001191646525631,0.0015539551505514392,0.00036230862492043917,30.404034848218913,High,104114.9120234604,29-1000,29-2000,41-1000,11-9000,25-1000,Administrative and Support Services,Hospitals,Unclassified Industry,Insurance Carriers and Related Activities,Health and Personal Care Stores,287.26666666666665,0.0004966320541384433,19.0,0.49774411970011706
Clinical Practices,0.0044827882563781,0.007114760499954485,0.0026319722435763854,58.71283881926883,High,101682.15133740028,29-1000,11-9000,21-1000,29-2000,11-2000,Unclassified Industry,Hospitals,Ambulatory Health Care Services,Educational Services,Insurance Carriers and Related Activities,928.6166666666668,0.003767368529929425,21.0,0.22526145282234447
Clinical Psychology,0.0013302975640573,0.0048087611524086854,0.003478463588351385,261.48011409886016,High,89091.54975812025,19-3000,21-1000,11-9000,29-1000,25-1000,Unclassified Industry,Ambulatory Health Care Services,Educational Services,Hospitals,Insurance Carriers and Related Activities,251.6,0.0029415207068904377,29.0,0.43783171842389806
Clinical Research,0.0038673104667208,0.00371725385009377,-0.00015005661662703023,-3.8801285264864553,Low,95408.67900403768,11-9000,29-1000,19-1000,15-2000,13-1000,Educational Services,Unclassified Industry,Hospitals,"Professional, Scientific, and Technical Services",Administrative and Support Services,1103.0166666666669,0.00029184285902626863,29.0,0.2291564654560846
Clinical Supervision,0.0019368881499674,0.003291621568153255,0.0013547334181858552,69.94381261554298,High,72430.64776517678,21-1000,29-1000,11-9000,31-2000,29-2000,Unclassified Industry,Ambulatory Health Care Services,Hospitals,Nursing and Residential Care Facilities,Social Assistance,410.55,0.0032828274864055945,28.0,0.171551205608065
Clinical Trials,0.004039862414564,0.004976634799572113,0.0009367723850081128,23.188224966052797,High,99834.78989169675,11-9000,15-2000,29-1000,19-1000,99-9000,Educational Services,"Professional, Scientific, and Technical Services",Chemical Manufacturing,Unclassified Industry,Administrative and Support Services,1214.2166666666667,0.0015115953102615668,19.0,0.1496167779886534
Closed-Circuit Television Systems (CCTV),0.0006702818799901,0.000886079835442689,0.000215797955452589,32.19510505875175,High,32426.28148385717,33-9000,11-3000,33-3000,49-9000,11-9000,Administrative and Support Services,Unclassified Industry,Clothing and Clothing Accessories Stores,Hospitals,Accommodation,375.4,0.00041881390440953026,22.0,0.12126167010308556
Closing (Sales),0.0017502656979595,0.0017357996451764688,-1.446605278303129e-05,-0.8265061013248529,High,74707.8737699877,41-4000,11-2000,41-3000,41-2000,41-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Telecommunications,Real Estate,604.55,0.000499414065123319,29.0,0.12248163888266539
Closing Skills,0.000901141661206,0.0006889649343247288,-0.00021217672688127122,-23.545324338607827,High,82049.69861922464,41-4000,11-2000,41-2000,41-3000,41-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Publishing Industries (except Internet),Furniture and Home Furnishings Stores,345.05,0.0004499770107431821,23.0,0.13435146646991525
Cloud Computing,0.0029948697968644,0.002341992889901977,-0.0006528769069624228,-21.799842772663396,High,141145.1004104831,15-1200,15-2000,11-9000,13-1000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,1217.85,0.00191663287763271,19.0,0.11145582953605254
Cloud Computing Architecture,0.0008870291272734,0.0009333923843105847,4.636325703718462e-05,5.226802098336793,Medium,141766.39633638636,15-1200,11-9000,17-2000,41-4000,15-2000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Insurance Carriers and Related Activities,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",328.78333333333336,0.00017255255418636406,17.0,0.6315024312578565
Cloud Development,0.000397614579435,0.0010073070193559633,0.0006096924399209633,153.33754632119386,High,125681.55939524838,15-1200,11-9000,99-9000,17-2000,13-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Credit Intermediation and Related Activities,Health and Personal Care Stores,308.45,0.000608577642900522,17.0,0.20477301253350655
Cloud Engineering,0.000726169020633,0.0010395305303132938,0.0003133615096802938,43.15269596699915,High,135059.38682252922,15-1200,17-2000,11-9000,99-9000,13-1000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,253.2,0.00040979613511372135,25.0,0.5068712201949
Cloud Foundry,0.0004218777944527,0.00043219028907551574,1.0312494622815747e-05,2.444426978242383,High,127913.9234496124,15-1200,17-2000,99-9000,11-9000,13-1000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Credit Intermediation and Related Activities,Unclassified Industry,Health and Personal Care Stores,250.2333333333333,0.0002910952811013313,19.0,0.212269292203026
Cloud Infrastructure,0.0020047103740412,0.0022685619678249535,0.00026385159378375335,13.161581702790686,High,137502.02988235294,15-1200,11-9000,17-2000,99-9000,11-3000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,604.15,0.0007887782637767051,29.0,0.13701466364643555
Cloud Security,0.0011678563674303,0.001286999761568123,0.00011914339413782301,10.20188761739433,Medium,142495.16052227342,15-1200,13-1000,11-9000,99-9000,41-4000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,366.6,0.00016393261736558995,29.0,0.6376638515201419
Cloud Services,0.0028756050158979,0.004338291473259865,0.0014626864573619646,50.865346571432546,High,132748.51153972963,15-1200,11-9000,41-4000,11-2000,13-1000,"Professional, Scientific, and Technical Services",Credit Intermediation and Related Activities,Unclassified Industry,Administrative and Support Services,Publishing Industries (except Internet),945.2166666666668,0.004147202088738428,25.0,0.2687375342694329
Cloud Technologies,0.0022116654487537,0.0025535161029263077,0.0003418506541726079,15.456707268508666,Medium,132740.87717013888,15-1200,11-9000,13-1000,17-2000,11-2000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,709.2166666666667,0.0003827626398132589,19.0,0.17452530401311828
Cloud-Native Computing,0.001314234134764,0.001991407453400327,0.0006771733186363271,51.526079008587665,High,150470.0647260274,15-1200,11-9000,17-2000,11-3000,13-1000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Credit Intermediation and Related Activities,Unclassified Industry,Insurance Carriers and Related Activities,455.4,0.0013749223503326375,19.0,0.09568167063061066
Coaching,0.04931166439564,0.053210313252136474,0.0038986488564964755,7.906139255849541,High,70655.96701646132,11-9000,41-1000,11-3000,15-1200,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Credit Intermediation and Related Activities,Administrative and Support Services,Educational Services,14101.3,0.014961841158023485,33.0,0.07755066424470095
Code Coverage,0.000490246854042,0.0004207788781807101,-6.946797586128997e-05,-14.169999315352785,High,122375.1472172352,15-1200,17-2000,11-9000,99-9000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Publishing Industries (except Internet),Computer and Electronic Product Manufacturing,202.58333333333331,0.0001235417703193043,19.0,0.9354367493608925
Code Of Federal Regulations,0.0012543606261561,0.0016128244623353175,0.0003584638361792175,28.577414557223847,High,80088.82985480943,11-9000,15-2000,13-1000,17-2000,15-1200,Educational Services,"Professional, Scientific, and Technical Services",Unclassified Industry,Chemical Manufacturing,Ambulatory Health Care Services,333.3,0.0005895177155461851,29.0,0.12420917633501301
Code Review,0.0040454440955891,0.003728071286214079,-0.0003173728093750208,-7.845190833833654,High,127522.38665447898,15-1200,11-9000,15-2000,99-9000,17-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,1638.0833333333333,0.002167909442096842,19.0,0.2370695060603697
Cold Calling,0.0049001954684886,0.003717022867045824,-0.001183172601442776,-24.145416423718906,High,74459.61140323091,41-4000,41-3000,11-2000,13-1000,41-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,"Merchant Wholesalers, Durable Goods",2274.15,0.0025350810107303374,17.0,0.07280150552692505
Collaboration,0.0160884875533833,0.02190368205240496,0.00581519449902166,36.14506633843754,High,88737.20446735395,15-1200,11-9000,13-1000,11-2000,11-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Insurance Carriers and Related Activities,4666.183333333333,0.024525409778823566,30.0,0.11783433096301638
Collaborative Software,0.0012096318941927,0.0011892817579978873,-2.035013619481273e-05,-1.682341238893529,High,99240.0852749301,15-1200,13-1000,11-9000,11-2000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,332.8333333333333,0.000324736917097168,20.0,0.4555443181293973
Collections,0.017303464451419,0.0182864941869027,0.000983029735483698,5.681115121446578,High,54431.78241956343,43-3000,29-2000,11-9000,13-2000,11-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Ambulatory Health Care Services,Hospitals,5444.2,0.016225388746351637,29.0,0.18726827037246124
Command-Line Interface,0.0006838252023628,0.000670512426859625,-1.3312775503175047e-05,-1.9468097193808924,Medium,106543.31487889274,15-1200,15-2000,99-9000,17-2000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Educational Services,Credit Intermediation and Related Activities,281.05,0.0001609162368757527,19.0,0.31772135357413356
Commercial Banking,0.0032167058347847,0.0035577179540808757,0.0003410121192961757,10.601283947339882,High,140922.66290726818,41-3000,13-2000,99-9000,11-3000,11-2000,Credit Intermediation and Related Activities,Management of Companies and Enterprises,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,957.9166666666666,0.0014846889619716161,29.0,0.07402395409602491
Commercial Construction,0.0009304788222413,0.0010286986544526524,9.821983221135243e-05,10.555837474598771,High,91218.92951167728,11-9000,13-1000,47-2000,17-2000,41-4000,Administrative and Support Services,Unclassified Industry,Construction of Buildings,"Professional, Scientific, and Technical Services",Specialty Trade Contractors,314.31666666666666,0.0006454985246404052,21.0,0.06889919501814118
Commercial Driver's License (CDL),0.0096138850620782,0.01099061632582725,0.0013767312637490512,14.320238434923082,High,73913.88755959609,53-3000,49-3000,53-7000,49-9000,99-9000,Truck Transportation,Unclassified Industry,"Merchant Wholesalers, Nondurable Goods","Merchant Wholesalers, Durable Goods",Administrative and Support Services,3037.05,0.011408860146987962,25.0,0.11809501111082156
Commercial Driving,0.0011604569875964,0.00043945886703148555,-0.0007209981205649145,-62.13053377000073,High,61700.16315034822,53-3000,49-3000,99-9000,53-7000,41-4000,Unclassified Industry,Truck Transportation,"Merchant Wholesalers, Nondurable Goods",Motor Vehicle and Parts Dealers,Specialty Trade Contractors,468.3833333333333,0.0002534270673885595,18.0,0.11215176966709833
Commercial Lending,0.0011773562850595,0.0010870599041726099,-9.029638088689008e-05,-7.669418512708477,High,102663.49324932494,13-2000,43-4000,99-9000,11-3000,15-1200,Credit Intermediation and Related Activities,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Management of Companies and Enterprises,352.28333333333336,0.0003368729690593367,29.0,0.49642328950437054
Commercial Real Estate,0.0013000765973913,0.0013522941760528311,5.2217578661531254e-05,4.016500163629566,High,84072.8340575774,13-2000,41-9000,11-9000,99-9000,23-2000,Real Estate,Credit Intermediation and Related Activities,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",553.1333333333333,0.0004939254453149244,19.0,0.15596931080083656
Commercialization,0.0025460797849889,0.002926504193716189,0.00038042440872728886,14.941574532352975,High,108662.77928416486,11-2000,11-9000,13-1000,17-2000,11-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Food Manufacturing,Chemical Manufacturing,"Merchant Wholesalers, Nondurable Goods",666.7,0.0009068730315284981,19.0,0.288899584993177
Commissioning,0.0024453086561963,0.007785964995216764,0.005340656339020464,218.40418081731667,High,92040.45344129554,17-2000,49-9000,15-1200,17-3000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Utilities,Machinery Manufacturing,443.53333333333336,0.006491745233912036,24.0,0.18200176373049384
Communicable Diseases,0.0028952903338696,0.0045071769954979505,0.0016118866616283505,55.67271243136571,High,50202.9981929888,29-1000,11-9000,29-2000,31-1100,21-1000,Nursing and Residential Care Facilities,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Social Assistance,656.25,0.002169853014071671,29.0,0.1324737742941602
Communicating With Patients,0.0009586779940931,0.0009106243270442067,-4.8053667048893276e-05,-5.0124929689610305,High,45968.14186507936,31-9000,29-2000,43-6000,29-1000,43-4000,Unclassified Industry,Hospitals,Ambulatory Health Care Services,Educational Services,Administrative and Support Services,258.06666666666666,0.00028052935065039155,29.0,0.3385046908420461
Communication Disorders,0.0007070071746381,0.0007117999821253912,4.792807487291107e-06,0.6779008274908144,Low,74226.28660714286,29-1000,29-2000,25-1000,25-2000,11-9000,Unclassified Industry,Ambulatory Health Care Services,Personal and Laundry Services,Administrative and Support Services,Nursing and Residential Care Facilities,227.4,6.56997939018658e-05,19.0,1.334079758875138
Communication Planning,0.0014941588539185,0.0014240616558231693,-7.009719809533059e-05,-4.691415368017764,Medium,97257.2433927474,13-1000,11-9000,11-2000,15-1200,27-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Educational Services,Credit Intermediation and Related Activities,533.5166666666667,0.000188319928772719,19.0,0.0713809925180141
Communication Strategies,0.0015025060019634,0.0033501804460945106,0.0018476744441311107,122.97284947392302,High,89523.20865139949,11-2000,13-1000,11-9000,27-3000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Educational Services,Insurance Carriers and Related Activities,Administrative and Support Services,467.26666666666665,0.002409800324612124,31.0,0.06804578750965593
