,July 2023 actual,July 2025 weighted predicted,Percentage Point change,Percentage change,Model Variance,Mean Salary,Most common occ,2nd most common occ,3rd most common occ,4th most common occ,5th most common occ,Most common ind,2nd most common ind,3rd most common ind,4th most common ind,5th most common ind,Monthly average obs,Prediction std dev,Number of Models,Average RMSE
Health Assessment,0.0257161601332257,0.15208624664826373,0.12637008651503803,491.4034049421158,High,96743.00527454691,29-1000,29-2000,21-1000,11-9000,37-2000,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Administrative and Support Services,Nursing and Residential Care Facilities,430.7916666666667,0.10156764531187137,30.0,0.26189634011623214
Healthcare Industry Knowledge,0.0093126345012852,0.00939852205143742,8.588755015222042e-05,0.9222690973254393,High,79878.09938771048,15-1200,11-9000,13-1000,11-2000,29-2000,Unclassified Industry,Insurance Carriers and Related Activities,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Hospitals,250.04166666666663,0.0037370039016357305,25.0,0.08847796771246702
Home Health Care,0.0730289489869074,0.0684281528031826,-0.0046007961837248035,-6.29996220341283,Medium,54123.13721047332,29-1000,31-1100,29-2000,11-9000,21-1000,Ambulatory Health Care Services,Unclassified Industry,Administrative and Support Services,Nursing and Residential Care Facilities,Hospitals,1798.0,0.016177535846619007,32.0,0.07531142799763549
Hospice,0.0241809678217224,0.02289364713822674,-0.001287320683495661,-5.323693794998672,High,73159.81793078055,29-1000,11-9000,31-1100,29-2000,21-1000,Ambulatory Health Care Services,Unclassified Industry,Nursing and Residential Care Facilities,"Merchant Wholesalers, Durable Goods",Hospitals,500.02777777777777,0.005860550472405636,30.0,0.13238704248623318
Hospital Experience,0.0167826380725816,0.02244702985162773,0.005664391779046131,33.75149815272637,High,78530.19349845202,29-1000,29-2000,31-1100,11-9000,37-2000,Administrative and Support Services,Hospitals,Unclassified Industry,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",642.2222222222222,0.015427750476398557,28.0,0.05901760196788353
Housekeeping,0.0324602250661152,0.04590851176452622,0.01344828669841102,41.430047607554975,High,36838.84312385736,37-2000,31-1100,53-7000,41-2000,51-9000,Unclassified Industry,Accommodation,Administrative and Support Services,Nursing and Residential Care Facilities,Ambulatory Health Care Services,1271.138888888889,0.031101490520094026,24.0,0.022756834171333493
Infection Control,0.0471051491146567,0.044457011928884904,-0.0026481371857717956,-5.621757356772344,Low,58384.60868018499,29-1000,29-2000,31-1100,31-9000,11-9000,Unclassified Industry,Hospitals,Nursing and Residential Care Facilities,Ambulatory Health Care Services,Administrative and Support Services,1056.736111111111,0.0003277169770530276,10.0,0.13252193766801484
Innovation,0.0165697863654437,0.01345854609404173,-0.00311124027140197,-18.776586509832523,High,84326.64403122422,15-1200,11-9000,11-2000,13-1000,11-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Credit Intermediation and Related Activities,484.65277777777777,0.004758086200446223,34.0,0.02423661631711167
Integrated Care,0.0112801066638397,0.010776216474308133,-0.0005038901895315674,-4.467069368651212,High,78578.97964285714,29-1000,11-9000,21-1000,29-2000,99-9000,Unclassified Industry,Hospitals,Ambulatory Health Care Services,Insurance Carriers and Related Activities,Nursing and Residential Care Facilities,200.38888888888889,0.007430971181446399,32.0,0.0882580715351566
Intensive Care Unit,0.0547618606590081,0.04945759687180734,-0.0053042637872007595,-9.686054716492235,High,118873.42354156732,29-1000,29-2000,11-9000,31-1100,21-1000,Administrative and Support Services,Unclassified Industry,Hospitals,Ambulatory Health Care Services,Educational Services,1432.888888888889,0.017445286765072458,31.0,0.03895468515026901
Interpersonal Communications,0.0674186232793216,0.07280365888192505,0.00538503560260345,7.987460052829539,Medium,62524.03998373543,15-1200,11-9000,13-1000,29-1000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Hospitals,1396.1666666666667,0.01023234114209114,30.0,0.1099096873349736
Intravenous Therapy,0.0330839009335968,0.05131543550662545,0.018231534573028646,55.10696761431318,High,67412.75261572606,29-1000,31-9000,29-2000,11-9000,51-9000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Administrative and Support Services,Nursing and Residential Care Facilities,791.4583333333334,0.01876307734074665,33.0,0.06583382379142957
Inventory Control,0.0107334873123462,0.009441392027308272,-0.0012920952850379273,-12.037982134209951,High,43722.26615244493,53-7000,41-1000,41-2000,43-5000,99-9000,Health and Personal Care Stores,Unclassified Industry,Administrative and Support Services,Food and Beverage Stores,General Merchandise Stores,217.94444444444449,0.007287889089045391,30.0,0.1159332245587942
Inventory Management,0.0178236142181394,0.021477302024578707,0.003653687806439307,20.49914098073827,Medium,47277.21926029309,41-1000,29-2000,11-9000,41-2000,99-9000,Unclassified Industry,Health and Personal Care Stores,Administrative and Support Services,"Professional, Scientific, and Technical Services","Merchant Wholesalers, Durable Goods",393.68055555555554,0.005298967104748472,33.0,0.0578063867293643
Laboratory Testing,0.0234345777422279,0.022981409438648348,-0.0004531683035795507,-1.9337592021680203,Medium,57183.79640315445,29-2000,31-9000,29-1000,31-1100,19-4000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Administrative and Support Services,"Professional, Scientific, and Technical Services",544.0972222222222,0.003645838361423317,34.0,0.09757232831690277
Leadership,0.1007217556784522,0.16367080189468894,0.06294904621623675,62.497963614929006,High,80406.06884916697,11-9000,15-1200,11-3000,13-1000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Hospitals,2135.805555555556,0.10499760232486006,30.0,0.05427381723316705
Licensed Practical Nurse (LPN),0.1017375116066178,0.09041930771114104,-0.011318203895476761,-11.124907339232127,High,71016.45499003239,29-2000,29-1000,31-1100,11-9000,21-1000,Unclassified Industry,Nursing and Residential Care Facilities,Administrative and Support Services,Ambulatory Health Care Services,Hospitals,2407.152777777778,0.03270650299833222,34.0,0.059836624739630195
Licensed Vocational Nurse (LVN),0.0216998837019867,0.016325645054545753,-0.005374238647440948,-24.766209447237348,High,63645.20828635851,29-2000,29-1000,31-1100,11-9000,21-1000,Nursing and Residential Care Facilities,Ambulatory Health Care Services,Administrative and Support Services,Unclassified Industry,Insurance Carriers and Related Activities,556.3611111111111,0.006654765275120813,33.0,0.06441029973524008
Lifting Ability,0.078663538239442,0.09105164466326367,0.012388106423821668,15.748219189065482,High,39439.769756469184,53-7000,41-2000,29-1000,51-9000,53-3000,Unclassified Industry,Administrative and Support Services,Hospitals,"Professional, Scientific, and Technical Services",Food Services and Drinking Places,1574.7777777777778,0.032454916689849796,30.0,0.057254014591449486
Long Term Acute Care,0.0039671310549029,0.006562691104573779,0.0025955600496708787,65.42662729689953,High,93858.2734241908,29-1000,29-2000,11-9000,21-1000,31-1100,Administrative and Support Services,Unclassified Industry,Hospitals,Ambulatory Health Care Services,Nursing and Residential Care Facilities,344.69444444444446,0.007139990664270933,13.0,0.03937743441227633
Long-Term Care,0.0313519385671329,0.02845865748367617,-0.0028932810834567287,-9.228396123772184,High,77454.52732849972,29-1000,29-2000,11-9000,31-1100,21-1000,Unclassified Industry,Nursing and Residential Care Facilities,Administrative and Support Services,Ambulatory Health Care Services,Insurance Carriers and Related Activities,576.0,0.020603758513700197,22.0,0.12649913947939734
Managed Care,0.0065734464977963,0.0003835894762877,-0.0061898570215086,-94.16456076099051,Low,88564.3974702381,11-9000,29-1000,29-2000,13-1000,11-2000,Insurance Carriers and Related Activities,Unclassified Industry,Hospitals,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",221.30555555555557,0.0,5.0,0.056384584010656755
Management,0.0877588601657882,0.07745784539287896,-0.010301014772909234,-11.737862995769593,Medium,66583.6776337706,11-9000,15-1200,13-1000,11-3000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Services and Drinking Places,Insurance Carriers and Related Activities,2095.3611111111118,0.009297891846963901,10.0,0.15030260174498167
Mathematics,0.0159806497846425,0.013605556176917626,-0.002375093607724874,-14.862309353699455,High,61955.5982233136,15-1200,99-9000,15-2000,53-7000,41-2000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Educational Services,Health and Personal Care Stores,362.69444444444446,0.00990445220953037,28.0,0.08416040713946679
Meal Planning And Preparation,0.022266438499502,0.03708076181215778,0.014814323312655784,66.53207387875307,High,32453.918216682647,31-1100,39-9000,29-1000,99-9000,35-2000,Ambulatory Health Care Services,Unclassified Industry,Nursing and Residential Care Facilities,Social Assistance,Administrative and Support Services,1089.0555555555557,0.015022557755790339,22.0,0.20310409574772295
Medicaid,0.0066616603513098,0.0033319142024977348,-0.003329746148812065,-49.98372737747547,Low,64536.57706035042,11-9000,29-1000,29-2000,13-1000,21-1000,Unclassified Industry,Insurance Carriers and Related Activities,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Hospitals,201.59722222222223,0.00017867467090771792,10.0,0.181259288908736
Medical Assistance,0.0505744636639863,0.045764410148879095,-0.004810053515107202,-9.51083445405355,High,41420.17687609883,31-9000,29-2000,31-1100,43-6000,29-1000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Administrative and Support Services,Educational Services,1378.8194444444443,0.013623552175031478,25.0,0.059617520197662296
Medical History Documentation,0.0236970297028044,0.029939459633923797,0.006242429931119398,26.34266829813124,Medium,58964.31418173798,29-1000,31-9000,29-2000,11-9000,43-6000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Administrative and Support Services,Social Assistance,418.40277777777777,0.005769450308560219,30.0,0.09880061597245506
Medical Prescription,0.0349036177991762,0.05789532405454937,0.022991706255373168,65.8719860722169,High,54887.17522809649,29-2000,29-1000,31-9000,99-9000,43-4000,Health and Personal Care Stores,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Administrative and Support Services,850.2361111111111,0.06158436566175266,33.0,0.10426018366112821
Medical Privacy,0.0191390319719609,0.039426916380086136,0.020287884408125234,106.0026674172833,High,58771.67968508799,29-2000,29-1000,31-9000,41-1000,43-6000,Hospitals,Health and Personal Care Stores,Unclassified Industry,Ambulatory Health Care Services,Administrative and Support Services,425.93055555555554,0.016325019674507932,10.0,0.18932453330030893
Medical Records,0.0867616131208362,0.13060996552102913,0.04384835240019293,50.53888560039065,High,60996.48627605009,29-1000,29-2000,31-9000,43-6000,11-9000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,"Professional, Scientific, and Technical Services",Administrative and Support Services,1831.361111111111,0.052175651555334705,30.0,0.0980657512291671
Medical Surgical Nursing,0.0410176823145213,0.04251596807400011,0.0014982857594788151,3.652780154641707,High,103426.50029406,29-1000,31-1100,29-2000,11-9000,25-1000,Administrative and Support Services,Ambulatory Health Care Services,Hospitals,Unclassified Industry,Educational Services,1212.0555555555557,0.02204049258611928,29.0,0.06305154008688169
Medical Telemetry,0.0393502817382221,0.03704751968056206,-0.0023027620576600433,-5.851958247666882,Medium,110836.13913851876,29-1000,29-2000,31-1100,11-9000,29-9000,Administrative and Support Services,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Chemical Manufacturing,918.7916666666666,0.00527191314783936,18.0,0.029953724751822747
Medical Terminology,0.0169152729260193,0.015496087554155366,-0.0014191853718639354,-8.38996437167103,Medium,45035.16271890436,29-2000,31-9000,43-6000,11-9000,29-1000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Administrative and Support Services,423.56944444444446,0.0031216520478643435,30.0,0.05798127921616917
Medical Ultrasonography,0.0214378113503599,0.021972314560471773,0.0005345032101118745,2.49327322354155,High,95402.4313238036,29-2000,29-1000,31-2000,31-1100,11-9000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Administrative and Support Services,"Professional, Scientific, and Technical Services",424.94444444444446,0.007234988213014992,30.0,0.07091801332771566
Medicare,0.0103958414378386,0.006626344970812478,-0.0037694964670261216,-36.2596571866321,High,69747.26852283318,29-1000,11-9000,41-3000,29-2000,13-1000,Insurance Carriers and Related Activities,Unclassified Industry,Ambulatory Health Care Services,Hospitals,Nursing and Residential Care Facilities,311.06944444444446,0.002635381974978941,28.0,0.07110332555937268
Medication Administration,0.0751845837485726,0.07670315903547702,0.0015185752869044111,2.019796095410639,High,74207.984416659,29-1000,29-2000,31-9000,31-1100,11-9000,Unclassified Industry,Ambulatory Health Care Services,Nursing and Residential Care Facilities,Hospitals,Administrative and Support Services,1734.0972222222222,0.025580084033210607,33.0,0.06866873955375152
Medication Dispensation,0.0130366188391879,0.011145078411519682,-0.0018915404276682174,-14.50944030044257,High,49288.72331081081,29-2000,29-1000,99-9000,11-3000,43-4000,Health and Personal Care Stores,Unclassified Industry,Hospitals,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",283.7916666666667,0.0065885901156157315,28.0,0.10136230825399543
Mental Health,0.0112918942013992,0.010922837758925542,-0.00036905644247365796,-3.268330679434877,Low,65931.25604656883,21-1000,29-1000,11-9000,29-2000,19-3000,Unclassified Industry,Ambulatory Health Care Services,Social Assistance,Hospitals,Educational Services,259.8888888888889,1.4810896351214849e-05,10.0,0.1436146364014434
Mentorship,0.0135270597888033,0.01351527427050825,-1.1785518295049507e-05,-0.0871254986601352,High,92566.91950185626,15-1200,11-9000,11-3000,13-1000,29-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Educational Services,Credit Intermediation and Related Activities,268.0416666666667,0.005445870542899289,33.0,0.09601928816498809
Merchandising,0.0093301111116722,0.009691951600798415,0.00036184048912621565,3.878201286086982,High,36972.03547054035,41-2000,41-1000,53-7000,27-1000,99-9000,General Merchandise Stores,Clothing and Clothing Accessories Stores,Unclassified Industry,Food and Beverage Stores,Health and Personal Care Stores,210.51388888888889,0.005002889120184303,33.0,0.057359035105426844
Microsoft Excel,0.0173841572514429,0.018264751133071206,0.0008805938816283075,5.065496525896977,Medium,60766.79926117726,13-1000,13-2000,99-9000,11-9000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,Educational Services,455.43055555555554,0.002337825174596535,30.0,0.05071762045298151
Microsoft Office,0.0150737098156967,0.017663710729988884,0.002590000914292184,17.182239448414613,Medium,57868.82887157581,13-1000,11-9000,99-9000,15-1200,43-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Insurance Carriers and Related Activities,549.9444444444445,0.0039512272817405405,16.0,0.015591107565258796
Microsoft Outlook,0.0216121532234731,0.03456904608991438,0.012956892866441281,59.951883241178926,High,57265.25318068087,13-1000,11-9000,43-6000,43-4000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Insurance Carriers and Related Activities,536.8888888888889,0.050351939480341834,16.0,0.09995449023913414
Microsoft Word,0.01148380209046,0.01402824252843362,0.0025444404379736194,22.156777153860705,High,54055.8065807542,13-1000,11-9000,99-9000,43-6000,43-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Ambulatory Health Care Services,306.3611111111111,0.0045843976262957935,10.0,0.09494448398425913
Multilingualism,0.0194547643701269,0.018037753453680406,-0.0014170109164464949,-7.283619012226833,Medium,45744.06802344873,43-4000,29-1000,41-4000,11-9000,21-1000,Unclassified Industry,Administrative and Support Services,Educational Services,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",495.7638888888889,0.004371109958039409,30.0,0.04510955700523229
Multitasking,0.0343649352634835,0.03377626315515551,-0.0005886721083279908,-1.713002232695952,Medium,49152.27412191286,43-4000,13-1000,15-1200,11-9000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Ambulatory Health Care Services,Food Services and Drinking Places,818.8611111111111,0.00548685911026425,31.0,0.11015852445277032
NHA Certified,0.0152998841337618,0.01009482556547407,-0.00520505856828773,-34.02024827627211,High,42495.87765957447,31-9000,29-2000,11-9000,99-9000,31-1100,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Educational Services,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",314.9166666666667,0.005495922363099525,10.0,0.04812593710438093
Neonatal Intensive Care Unit,0.010489722749862,0.013578537035919215,0.003088814286057215,29.446100337569458,High,115723.4328,29-1000,11-9000,29-2000,21-1000,29-9000,Administrative and Support Services,Unclassified Industry,Hospitals,Ambulatory Health Care Services,Chemical Manufacturing,573.6527777777778,0.012282611070247963,20.0,0.035435318232065034
Neonatal Resuscitation Program Certification (NRP),0.013628885452623,0.013385477095658141,-0.00024340835696485923,-1.7859740461610023,High,119176.553915276,29-1000,11-9000,29-2000,21-1000,99-9000,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Administrative and Support Services,Nursing and Residential Care Facilities,267.125,0.004877630242042529,33.0,0.0674116142206689
Nurse Education,0.0094432654846024,0.009769941398156526,0.0003266759135541267,3.4593532723058997,Medium,83831.53430204859,29-1000,31-1100,11-9000,25-1000,29-2000,Hospitals,Unclassified Industry,Administration of Human Resource Programs,Ambulatory Health Care Services,Educational Services,202.11111111111111,0.0013559682294829896,30.0,0.08238255492674831
Nurse Practitioner (APRN-CNP),0.0076675920264639,0.01450318037412266,0.006835588347658761,89.1490877979219,High,103130.3080495356,29-1000,29-2000,11-9000,31-9000,19-1000,Unclassified Industry,Ambulatory Health Care Services,Hospitals,Administrative and Support Services,Educational Services,210.875,0.003928092787336377,22.0,0.31658041765648726
Nursing,0.42326782640162,0.40351141892528675,-0.019756407476333226,-4.667590174356237,Medium,78784.01847799926,29-1000,31-1100,29-2000,11-9000,21-1000,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Administrative and Support Services,Nursing and Residential Care Facilities,9463.569444444443,0.064823970197255,33.0,0.0744198722726346
Nursing Care,0.1495335992549788,0.11477430223912047,-0.03475929701585834,-23.245141686577178,Medium,81393.79894591325,29-1000,29-2000,31-1100,11-9000,25-1000,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Nursing and Residential Care Facilities,Administrative and Support Services,3285.8611111111118,0.013611054275835843,32.0,0.26097466652037493
Nursing Diagnosis,0.0113903440381379,0.012013648734864206,0.0006233046967263067,5.472220107130363,Medium,82035.93409586056,29-1000,29-2000,11-9000,31-1100,21-1000,Hospitals,Administrative and Support Services,Unclassified Industry,Ambulatory Health Care Services,Social Assistance,262.68055555555554,0.0021823478130351985,30.0,0.053575266265170285
Nursing Homes,0.0149062224936374,0.020344890770840635,0.005438668277203235,36.48589224751399,High,68185.17039800996,29-1000,29-2000,31-1100,11-9000,21-1000,Unclassified Industry,Nursing and Residential Care Facilities,Administrative and Support Services,Ambulatory Health Care Services,"Merchant Wholesalers, Durable Goods",379.30555555555554,0.015286058996547324,30.0,0.06347110499812919
Nursing Interventions Classification,0.0198277520265195,0.03262882937562857,0.012801077349109069,64.56141539387676,High,79618.45143884892,29-1000,29-2000,99-9000,11-9000,31-9000,Hospitals,Unclassified Industry,Nursing and Residential Care Facilities,Administrative and Support Services,Ambulatory Health Care Services,433.2083333333333,0.033226691866792314,19.0,0.06164780464739972
Nursing Practices,0.0497488252043943,0.04764172120986324,-0.002107103994531054,-4.235484930295266,Medium,88163.7320561252,29-1000,11-9000,29-2000,25-1000,21-1000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Educational Services,Nursing and Residential Care Facilities,1054.763888888889,0.010415478954775811,33.0,0.03755367617517968
Nursing Process,0.0760349851586723,0.08556809539073226,0.009533110232059966,12.537794558867816,High,83860.59241288046,29-1000,29-2000,11-9000,25-2000,25-1000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Nursing and Residential Care Facilities,Administrative and Support Services,1506.7777777777778,0.05213266652661203,30.0,0.05515641148742977
Occupational Safety and Health Administration (OSHA),0.0147897740637862,0.020696167405876757,0.005906393342090557,39.93565632995554,High,56806.606541423374,53-7000,29-1000,11-9000,29-2000,49-9000,Unclassified Industry,Ambulatory Health Care Services,Administrative and Support Services,"Merchant Wholesalers, Nondurable Goods","Professional, Scientific, and Technical Services",290.9583333333333,0.017672972460664228,29.0,0.08054065798036136
Oncology,0.0278125971574209,0.022421196551919105,-0.005391400605501796,-19.38474344911465,High,105537.9115670322,29-1000,11-9000,29-2000,41-4000,11-2000,Administrative and Support Services,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Chemical Manufacturing,784.0833333333334,0.011891520031940144,26.0,0.09022592768422392
Operating Room (OR),0.0336590562114647,0.024734633688932438,-0.008924422522532262,-26.514179323579757,High,110567.66695587506,29-1000,29-2000,11-9000,31-9000,41-4000,Administrative and Support Services,Unclassified Industry,Hospitals,Ambulatory Health Care Services,Miscellaneous Manufacturing,895.5416666666666,0.016978005284647244,29.0,0.06730243225370111
Operations,0.0739433213487503,0.1825868960286776,0.10864357467992729,146.92817782354518,High,65456.50548486178,11-9000,15-1200,13-1000,11-3000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Services and Drinking Places,Educational Services,1278.986111111111,0.1369118459469651,16.0,0.13522774847993552
Oral Hygiene,0.0170424125456345,0.031370618979377984,0.014328206433743485,84.07381522643476,High,48617.75681879557,31-1100,31-9000,29-1000,29-2000,99-9000,Administrative and Support Services,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Nursing and Residential Care Facilities,382.75,0.042875135798076607,19.0,0.324563055372457
Organizational Skills,0.0362812709983219,0.04137802419237507,0.005096753194053165,14.04789042337823,High,56406.90806947852,13-1000,11-9000,99-9000,15-1200,43-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Hospitals,838.6666666666666,0.016286325301685868,30.0,0.05775753894435498
Orthopedics,0.0113119306088129,0.013529833129546451,0.002217902520733551,19.606755004363507,High,81405.36336982017,29-1000,29-2000,31-9000,11-9000,25-2000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Administrative and Support Services,Educational Services,221.52777777777777,0.015653793966904514,33.0,0.13000402120992557
Packaging And Labeling,0.0181537791423999,0.0175266634970423,-0.0006271156453575982,-3.4544633403240503,High,40629.8987504738,53-7000,51-9000,99-9000,29-2000,43-5000,Administrative and Support Services,Unclassified Industry,Nonstore Retailers,"Professional, Scientific, and Technical Services",Food Manufacturing,418.6388888888889,0.007868571041639396,23.0,0.030567811942386235
Patience,0.0067628391710011,0.006062951039173838,-0.0006998881318272619,-10.349028183730379,High,41155.46746771293,35-3000,25-2000,43-4000,41-2000,11-9000,Unclassified Industry,Food and Beverage Stores,Social Assistance,Administrative and Support Services,Food Services and Drinking Places,217.56944444444449,0.0031951646527115176,28.0,0.04347417104689841
Patient Advocacy,0.0173377595372849,0.0152991629736977,-0.002038596563587198,-11.758131488692012,High,77600.2489973262,29-1000,29-2000,11-9000,21-1000,31-9000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Educational Services,Chemical Manufacturing,326.5138888888889,0.005277125651123413,30.0,0.03546837200592402
Patient Assistance,0.0330723788676775,0.03133970525566849,-0.00173267361200901,-5.239035325948074,Medium,45636.9246779661,31-1100,29-2000,29-1000,31-2000,43-6000,Ambulatory Health Care Services,Hospitals,Unclassified Industry,Administrative and Support Services,Social Assistance,948.8333333333334,0.0054328077295611,29.0,0.22013620101172449
Patient Education And Counseling,0.0433919893288405,0.033528134704143904,-0.009863854624696598,-22.731971447413184,High,84958.20659546832,29-1000,29-2000,31-9000,21-1000,99-9000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Health and Personal Care Stores,Administrative and Support Services,723.3611111111111,0.015928909093925157,27.0,0.14692452586484872
Patient Flow,0.0185076740752702,0.02157321886090649,0.0030655447856362886,16.563641509834255,High,50462.23587674248,31-9000,29-2000,29-1000,11-9000,43-6000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Educational Services,342.93055555555554,0.010198352167702646,26.0,0.24364855228739687
Patient Observation,0.0174608066490881,0.025650719729605694,0.008189913080517593,46.90455169174738,High,66204.64664082688,31-1100,29-2000,29-1000,99-9000,31-9000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Administrative and Support Services,Nursing and Residential Care Facilities,373.94444444444446,0.01422544590420165,25.0,0.08777940319149242
Patient Positioning,0.0273171954756074,0.026605989094080164,-0.0007112063815272358,-2.6035117044218543,High,62058.38237828522,29-2000,31-1100,29-1000,31-2000,31-9000,Hospitals,Ambulatory Health Care Services,Administrative and Support Services,Unclassified Industry,Social Assistance,535.9583333333334,0.011872306099720722,30.0,0.1431294544654497
Patient Preparation,0.0271542055899024,0.06353295473544314,0.03637874914554074,133.97095718781992,High,52486.68613138687,31-9000,29-2000,31-2000,29-1000,31-1100,Ambulatory Health Care Services,Hospitals,Unclassified Industry,Administrative and Support Services,Educational Services,520.2222222222222,0.07754435726958425,26.0,0.1591806076870197
Patient Safety,0.0482223807665883,0.07209062087174221,0.023868240105153912,49.49618771558336,High,75612.06020293123,29-1000,29-2000,31-1100,11-9000,31-9000,Hospitals,Unclassified Industry,Administrative and Support Services,Ambulatory Health Care Services,Health and Personal Care Stores,832.5972222222222,0.040489205876680937,33.0,0.11559836098405264
Patient Transport,0.0116116300469115,0.008371693721406724,-0.0032399363255047765,-27.902510779410726,High,57254.25106124924,31-1100,29-2000,29-1000,99-9000,31-9000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Administrative and Support Services,Nursing and Residential Care Facilities,303.9583333333333,0.0031777322604315886,24.0,0.08644037728351725
Patient Treatment,0.0300432157204614,0.015539301363604324,-0.014503914356857077,-48.276837246084014,Low,80860.33748055987,29-1000,31-9000,21-1000,29-2000,31-1100,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Administrative and Support Services,Nursing and Residential Care Facilities,679.75,0.0005316161850883388,10.0,0.33606590107750983
Pediatric Advanced Life Support (PALS),0.0339100977691684,0.03189843795471248,-0.0020116598144559253,-5.932332687890267,High,110009.63148298218,29-1000,29-2000,11-9000,41-2000,21-1000,Administrative and Support Services,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Miscellaneous Store Retailers,994.8055555555557,0.019389334131915806,26.0,0.03150913289832944
Pediatric Intensive Care Unit,0.0088094510859376,0.010735784441863424,0.001926333355925824,21.866667254680628,High,138175.04422604424,29-1000,29-2000,11-9000,29-9000,21-1000,Administrative and Support Services,Unclassified Industry,Hospitals,Chemical Manufacturing,Ambulatory Health Care Services,471.0833333333333,0.009924347006507633,18.0,0.03007160766059682
Pediatrics,0.0563807235517676,0.04579192195977297,-0.010588801591994629,-18.780889859053,High,79093.11095177395,29-1000,29-2000,31-9000,11-9000,21-1000,Administrative and Support Services,Unclassified Industry,Ambulatory Health Care Services,Hospitals,Educational Services,1526.7222222222222,0.014163963850035844,24.0,0.04671874203604385
Performance Improvement,0.0207184048137266,0.021113719731254088,0.0003953149175274888,1.9080374241243714,High,88777.77783902978,29-1000,11-9000,29-2000,11-3000,13-1000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Nursing and Residential Care Facilities,412.77777777777777,0.007480533863890809,33.0,0.14222582402743322
Personal Care,0.0444790647914645,0.061628046841262614,0.017148982049798117,38.55517675607468,High,34425.52863826469,31-1100,29-2000,29-1000,11-9000,41-2000,Ambulatory Health Care Services,Unclassified Industry,Nursing and Residential Care Facilities,Social Assistance,Hospitals,1421.875,0.021236025294379592,22.0,0.06721518904498788
Pharmaceuticals,0.0155566319591349,0.017640967479373788,0.002084335520238888,13.39837264077563,High,84856.08249630149,11-9000,29-2000,13-1000,99-9000,15-1200,Chemical Manufacturing,Administrative and Support Services,"Professional, Scientific, and Technical Services",Unclassified Industry,Health and Personal Care Stores,389.4166666666667,0.006858712460117111,30.0,0.05572165068863636
